300 36300
9 51 379
9 52 342
9 53 283
9 55 741
9 56 848
9 57 742
9 58 149
9 59 468
9 60 122
9 61 377
9 62 829
9 63 618
9 64 519
9 65 229
9 69 129
9 70 685
9 73 28
9 74 735
9 77 270
9 78 726
9 79 345
9 80 309
9 81 399
9 83 611
9 84 704
9 85 12
9 89 783
9 90 996
9 95 777
9 96 30
9 97 600
9 99 208
9 100 990
9 103 129
9 108 212
9 110 169
9 111 629
9 112 696
9 115 737
9 118 11
9 120 202
9 121 575
9 123 689
9 124 94
9 126 754
9 130 197
9 131 551
9 132 86
9 134 773
9 136 934
9 137 586
9 141 375
9 142 253
9 143 626
9 149 419
9 153 505
9 158 565
9 160 38
9 161 829
9 162 451
9 163 512
9 165 338
9 166 348
9 167 487
9 171 355
9 173 404
9 174 459
9 175 838
9 177 251
9 178 530
9 182 779
9 185 431
9 192 359
9 193 94
9 204 489
9 206 539
9 209 446
9 212 13
9 217 829
9 225 544
9 228 776
9 229 291
9 234 250
9 239 248
9 244 813
9 246 353
9 247 355
9 248 275
9 253 660
9 255 201
9 257 67
9 258 212
9 259 475
9 260 511
9 262 283
9 264 937
9 265 773
9 268 468
9 271 679
9 272 781
9 277 200
9 279 741
9 282 28
9 283 772
9 285 40
9 286 666
9 287 342
9 290 646
9 291 447
9 292 481
9 296 8
9 298 868
10 0 59
10 7 601
10 8 733
10 10 151
10 18 431
10 20 260
10 22 583
10 25 653
10 31 51
10 33 644
10 37 47
10 40 659
10 41 490
10 42 353
10 44 278
10 45 67
10 47 535
10 50 295
10 51 911
10 52 252
10 54 984
10 57 206
10 58 577
10 67 295
10 68 763
10 69 356
10 70 209
10 71 564
10 73 493
10 79 579
10 80 251
10 85 730
10 89 904
10 99 185
10 103 407
10 107 96
10 110 371
10 112 200
10 113 722
10 121 176
10 122 204
10 127 843
10 128 122
10 135 659
10 136 745
10 137 184
10 141 265
10 142 800
10 150 919
10 152 931
10 154 820
10 156 745
10 157 656
10 158 362
10 162 189
10 163 347
10 167 54
10 168 77
10 172 464
10 176 63
10 177 671
10 179 543
10 180 925
10 181 481
10 183 706
10 184 882
10 185 136
10 186 463
10 187 964
10 188 26
10 189 887
10 190 14
10 194 191
10 195 31
10 197 904
10 198 282
10 201 90
10 206 666
10 211 979
10 212 231
10 215 764
10 219 907
10 221 255
10 222 577
10 224 439
10 225 888
10 227 828
10 229 553
10 230 638
10 233 568
10 236 383
10 240 600
10 241 118
10 243 846
10 245 172
10 253 36
10 254 121
10 256 95
10 260 525
10 262 438
10 272 63
10 278 830
10 281 815
10 282 671
10 289 179
10 290 182
10 291 83
10 292 818
10 293 230
10 295 459
10 296 970
11 0 266
11 1 722
11 2 488
11 7 651
11 8 874
11 12 493
11 17 533
11 18 769
11 21 493
11 22 331
11 29 748
11 34 573
11 37 905
11 39 516
11 44 947
11 45 959
11 51 748
11 58 495
11 60 344
11 64 469
11 66 392
11 67 335
11 68 559
11 70 172
11 72 859
11 74 340
11 75 513
11 76 664
11 77 983
11 81 534
11 84 712
11 85 307
11 86 505
11 89 984
11 94 914
11 95 140
11 96 806
11 97 827
11 100 336
11 109 325
11 111 519
11 112 562
11 113 954
11 115 807
11 118 790
11 119 139
11 130 338
11 132 343
11 135 715
11 138 675
11 139 762
11 141 754
11 143 262
11 147 737
11 149 442
11 154 119
11 160 108
11 163 868
11 164 880
11 168 30
11 174 41
11 175 825
11 176 392
11 179 173
11 180 644
11 183 721
11 184 867
11 188 320
11 192 736
11 193 120
11 194 819
11 195 342
11 196 669
11 199 37
11 202 15
11 203 572
11 204 175
11 205 501
11 208 898
11 209 126
11 211 354
11 212 475
11 213 848
11 215 959
11 217 454
11 220 841
11 221 261
11 223 24
11 225 236
11 226 48
11 228 823
11 229 746
11 236 725
11 243 869
11 244 0
11 246 797
11 251 968
11 255 775
11 260 19
11 261 326
11 263 138
11 264 119
11 267 645
11 268 982
11 269 68
11 272 264
11 274 882
11 284 285
11 286 830
11 293 676
11 295 578
11 297 722
11 299 752
12 1 825
12 5 890
12 6 454
12 7 265
12 13 989
12 14 374
12 16 904
12 23 133
12 24 424
12 25 148
12 26 595
12 27 134
12 30 87
12 33 856
12 36 162
12 38 100
12 40 128
12 41 223
12 42 95
12 43 419
12 47 426
12 52 113
12 54 98
12 55 92
12 56 78
12 59 766
12 60 367
12 62 766
12 66 41
12 70 73
12 76 660
12 77 988
12 81 90
12 89 40
12 90 801
12 96 668
12 99 169
12 102 683
12 103 236
12 105 684
12 106 635
12 112 660
12 113 79
12 118 787
12 119 817
12 123 222
12 124 223
12 126 130
12 132 370
12 136 43
12 137 802
12 138 368
12 139 765
12 141 559
12 148 802
12 149 566
12 150 439
12 151 480
12 152 582
12 154 350
12 155 468
12 159 437
12 166 814
12 167 449
12 168 315
12 175 7
12 178 545
12 179 280
12 181 670
12 182 68
12 184 463
12 187 879
12 190 586
12 192 116
12 193 542
12 196 713
12 197 738
12 200 248
12 203 133
12 204 437
12 206 619
12 207 952
12 208 968
12 214 715
12 215 965
12 219 568
12 220 617
12 221 759
12 222 923
12 223 753
12 225 304
12 226 65
12 228 240
12 230 533
12 231 152
12 236 167
12 237 279
12 238 151
12 240 627
12 243 2
12 244 273
12 245 296
12 247 645
12 251 0
12 253 187
12 261 274
12 263 762
12 264 476
12 267 737
12 270 124
12 271 488
12 274 393
12 276 634
12 279 940
12 281 960
12 282 203
12 286 855
12 289 373
12 291 74
12 294 87
12 295 888
12 297 413
12 298 318
12 299 744
13 0 791
13 5 708
13 7 867
13 10 198
13 12 769
13 13 999
13 15 557
13 20 572
13 22 221
13 24 804
13 26 106
13 27 970
13 37 916
13 41 65
13 44 58
13 46 496
13 51 992
13 52 908
13 59 996
13 60 128
13 61 888
13 64 502
13 67 694
13 68 113
13 70 566
13 72 718
13 74 104
13 77 280
13 80 263
13 83 456
13 86 701
13 92 132
13 93 173
13 95 219
13 97 312
13 99 233
13 100 797
13 103 731
13 105 863
13 107 457
13 109 843
13 110 964
13 116 23
13 122 784
13 123 225
13 124 17
13 126 435
13 127 454
13 130 16
13 131 347
13 134 98
13 139 841
13 142 191
13 143 528
13 149 559
13 150 802
13 153 881
13 154 413
13 155 554
13 156 391
13 158 302
13 159 501
13 162 414
13 165 289
13 167 947
13 169 739
13 173 619
13 176 309
13 178 576
13 179 248
13 181 684
13 182 476
13 183 670
13 184 299
13 185 953
13 186 437
13 187 238
13 188 690
13 190 364
13 191 847
13 195 891
13 197 0
13 200 321
13 202 871
13 208 731
13 209 603
13 213 166
13 214 90
13 215 610
13 216 613
13 218 922
13 225 927
13 231 49
13 234 804
13 239 231
13 240 367
13 243 563
13 244 950
13 246 931
13 247 273
13 248 341
13 249 377
13 250 735
13 253 940
13 259 881
13 261 471
13 265 940
13 268 718
13 273 198
13 278 431
13 279 477
13 281 14
13 282 889
13 288 296
13 289 44
13 290 870
13 291 995
13 297 620
13 299 229
14 1 151
14 3 146
14 7 255
14 10 377
14 14 975
14 23 175
14 24 385
14 25 885
14 28 411
14 31 533
14 33 428
14 34 192
14 38 806
14 41 277
14 42 851
14 46 659
14 48 849
14 49 153
14 50 166
14 54 507
14 56 738
14 58 316
14 60 515
14 62 648
14 64 987
14 69 321
14 70 208
14 78 98
14 80 424
14 81 428
14 85 131
14 87 382
14 89 871
14 91 434
14 94 326
14 95 861
14 96 73
14 99 6
14 102 526
14 105 177
14 107 737
14 110 789
14 112 136
14 115 374
14 117 459
14 118 934
14 121 759
14 124 293
14 125 308
14 129 347
14 136 770
14 140 147
14 143 520
14 144 134
14 148 958
14 149 492
14 150 546
14 151 41
14 153 255
14 155 714
14 160 924
14 161 263
14 162 806
14 166 322
14 173 916
14 176 21
14 179 8
14 180 219
14 183 382
14 185 761
14 186 325
14 187 528
14 188 858
14 191 374
14 195 236
14 196 178
14 199 201
14 200 423
14 211 347
14 215 426
14 216 391
14 217 700
14 218 175
14 219 53
14 225 851
14 230 384
14 234 387
14 242 956
14 243 77
14 245 240
14 246 746
14 249 184
14 251 775
14 259 107
14 260 645
14 261 691
14 262 195
14 266 958
14 268 866
14 269 389
14 271 4
14 272 442
14 276 378
14 277 883
14 278 328
14 281 591
14 282 186
14 284 954
14 286 687
14 288 54
14 290 238
14 293 862
14 294 566
14 296 954
15 6 716
15 7 989
15 11 237
15 16 516
15 17 761
15 18 485
15 19 219
15 20 989
15 21 850
15 22 883
15 27 145
15 28 619
15 32 39
15 33 725
15 35 528
15 38 31
15 39 735
15 42 59
15 45 590
15 51 651
15 52 66
15 53 957
15 55 484
15 58 200
15 62 875
15 68 881
15 70 334
15 74 665
15 76 28
15 81 204
15 83 846
15 85 356
15 86 982
15 87 909
15 90 89
15 92 840
15 94 25
15 95 198
15 96 758
15 97 226
15 99 144
15 104 778
15 106 386
15 107 831
15 110 436
15 111 359
15 118 984
15 120 79
15 122 813
15 123 638
15 124 335
15 125 210
15 127 542
15 128 737
15 130 811
15 134 633
15 135 130
15 138 447
15 140 22
15 141 784
15 142 523
15 148 876
15 152 189
15 154 867
15 157 871
15 159 559
15 165 163
15 167 798
15 174 695
15 179 127
15 183 642
15 189 711
15 190 46
15 191 407
15 192 174
15 193 858
15 194 39
15 203 398
15 204 802
15 208 564
15 214 681
15 215 256
15 216 622
15 219 786
15 221 20
15 224 943
15 225 92
15 229 770
15 233 675
15 236 470
15 239 242
15 241 321
15 242 516
15 244 752
15 248 990
15 249 469
15 251 810
15 254 805
15 256 754
15 257 121
15 258 349
15 262 731
15 263 771
15 269 395
15 273 191
15 276 185
15 279 948
15 280 781
15 281 152
15 282 685
15 283 602
15 286 378
15 291 560
15 293 474
15 295 638
15 297 390
16 2 997
16 4 260
16 8 219
16 12 20
16 13 359
16 18 210
16 19 104
16 23 420
16 25 24
16 29 155
16 30 873
16 32 343
16 34 966
16 35 432
16 38 674
16 39 611
16 40 493
16 45 919
16 46 445
16 51 983
16 55 49
16 59 697
16 60 688
16 61 580
16 68 498
16 75 835
16 76 444
16 77 908
16 78 378
16 80 582
16 83 623
16 84 282
16 97 336
16 99 83
16 102 247
16 105 501
16 109 62
16 110 574
16 117 919
16 119 230
16 120 324
16 122 724
16 123 449
16 127 701
16 130 498
16 136 838
16 143 656
16 146 934
16 152 790
16 162 178
16 163 483
16 164 356
16 165 965
16 166 67
16 169 237
16 170 391
16 172 65
16 177 237
16 182 840
16 183 546
16 185 743
16 196 526
16 200 81
16 201 619
16 210 418
16 211 11
16 212 410
16 213 690
16 214 607
16 215 223
16 216 857
16 218 975
16 219 637
16 222 209
16 224 675
16 227 574
16 228 145
16 229 540
16 230 593
16 231 141
16 232 850
16 233 204
16 234 290
16 239 301
16 241 518
16 242 831
16 246 517
16 248 274
16 250 154
16 251 146
16 252 288
16 254 949
16 255 183
16 258 495
16 259 467
16 264 570
16 266 190
16 267 763
16 274 504
16 276 414
16 280 248
16 281 274
16 282 800
16 285 285
16 288 706
16 291 56
16 293 460
16 297 669
16 298 718
17 2 460
17 5 829
17 14 689
17 18 584
17 20 100
17 24 649
17 26 514
17 28 230
17 31 437
17 32 275
17 36 517
17 38 514
17 40 549
17 42 118
17 43 988
17 44 418
17 45 356
17 46 966
17 47 575
17 49 343
17 52 991
17 56 236
17 59 921
17 60 399
17 61 23
17 62 676
17 66 481
17 67 580
17 68 927
17 69 733
17 70 293
17 71 770
17 72 363
17 74 509
17 77 232
17 84 176
17 85 4
17 86 172
17 88 911
17 89 695
17 92 734
17 94 244
17 95 504
17 97 378
17 99 961
17 100 713
17 101 454
17 106 933
17 110 258
17 120 518
17 121 153
17 122 999
17 123 534
17 124 386
17 127 507
17 128 725
17 131 860
17 134 860
17 135 366
17 136 964
17 137 641
17 139 777
17 143 749
17 144 50
17 147 541
17 150 627
17 151 14
17 152 63
17 153 841
17 155 708
17 161 405
17 164 268
17 165 830
17 166 964
17 167 897
17 168 990
17 169 296
17 174 396
17 175 194
17 176 184
17 177 642
17 178 589
17 179 371
17 180 684
17 181 376
17 182 103
17 183 750
17 184 756
17 187 444
17 188 402
17 189 189
17 190 413
17 195 985
17 199 333
17 200 500
17 204 397
17 205 893
17 207 21
17 208 976
17 209 369
17 213 691
17 214 970
17 215 739
17 217 989
17 219 842
17 223 111
17 224 355
17 225 818
17 228 598
17 230 663
17 231 525
17 235 280
17 238 66
17 240 698
17 241 354
17 244 386
17 246 445
17 247 703
17 249 733
17 253 305
17 254 957
17 255 642
17 259 840
17 261 927
17 262 25
17 264 731
17 265 125
17 267 189
17 268 587
17 269 383
17 270 754
17 274 717
17 277 819
17 282 413
17 283 999
17 286 372
17 287 180
17 289 734
17 292 235
17 297 565
17 298 291
18 1 2
18 2 417
18 9 160
18 11 568
18 14 698
18 15 837
18 18 404
18 19 531
18 24 2
18 29 471
18 30 932
18 32 576
18 34 543
18 35 987
18 39 791
18 41 1
18 43 467
18 48 94
18 49 101
18 54 466
18 56 427
18 57 576
18 58 224
18 59 820
18 62 838
18 64 483
18 75 647
18 76 746
18 77 420
18 79 449
18 82 138
18 84 511
18 87 912
18 88 978
18 90 136
18 92 868
18 97 868
18 99 454
18 101 542
18 102 235
18 104 169
18 106 298
18 108 90
18 110 778
18 114 815
18 115 849
18 116 960
18 119 360
18 120 889
18 121 196
18 125 161
18 126 193
18 127 870
18 128 980
18 130 722
18 132 505
18 133 36
18 135 990
18 137 573
18 138 806
18 139 188
18 144 543
18 145 18
18 156 987
18 158 764
18 160 479
18 162 969
18 163 318
18 164 444
18 165 490
18 166 474
18 167 966
18 170 680
18 171 61
18 174 847
18 175 10
18 178 337
18 179 902
18 181 535
18 188 146
18 189 820
18 190 370
18 191 915
18 196 91
18 197 553
18 201 94
18 202 660
18 205 390
18 206 828
18 209 518
18 212 918
18 217 346
18 218 685
18 220 511
18 221 874
18 222 287
18 223 569
18 225 554
18 226 165
18 227 166
18 228 175
18 230 802
18 232 362
18 234 886
18 236 700
18 239 563
18 240 657
18 241 657
18 246 490
18 247 154
18 251 454
18 252 618
18 256 24
18 258 507
18 260 707
18 262 11
18 263 159
18 264 245
18 270 569
18 271 338
18 273 67
18 277 137
18 284 128
18 285 857
18 286 861
18 287 652
18 288 803
18 290 148
18 291 592
18 293 158
18 296 667
19 0 396
19 1 613
19 2 439
19 10 733
19 12 328
19 13 118
19 16 186
19 18 821
19 20 665
19 22 544
19 23 576
19 25 599
19 26 223
19 30 381
19 31 719
19 34 208
19 35 430
19 37 411
19 42 327
19 45 974
19 46 792
19 47 714
19 48 553
19 53 186
19 55 537
19 62 481
19 63 460
19 65 615
19 67 157
19 69 281
19 73 933
19 76 977
19 79 576
19 80 186
19 81 290
19 85 931
19 88 842
19 90 142
19 91 633
19 92 507
19 98 525
19 99 360
19 100 944
19 101 419
19 102 186
19 106 567
19 109 539
19 110 507
19 111 317
