300 54300
1 41 66
1 42 750
1 43 976
1 44 416
1 45 338
1 47 352
1 51 126
1 52 338
1 53 134
1 57 326
1 58 851
1 62 953
1 63 599
1 64 529
1 66 799
1 69 382
1 70 248
1 71 990
1 74 100
1 75 485
1 76 807
1 77 598
1 78 234
1 84 865
1 85 498
1 89 210
1 90 246
1 91 872
1 92 619
1 93 331
1 94 199
1 95 173
1 96 833
1 97 766
1 98 75
1 99 77
1 103 318
1 107 889
1 109 546
1 111 985
1 112 970
1 113 43
1 114 244
1 118 731
1 120 177
1 121 672
1 125 590
1 126 576
1 127 610
1 128 615
1 130 628
1 131 716
1 133 247
1 135 237
1 138 801
1 139 367
1 142 985
1 143 663
1 144 754
1 146 252
1 147 907
1 148 714
1 149 441
1 151 592
1 152 177
1 154 521
1 157 610
1 158 246
1 161 40
1 164 406
1 165 395
1 166 337
1 168 969
1 170 21
1 171 441
1 172 868
1 173 253
1 175 483
1 176 136
1 177 661
1 179 583
1 180 270
1 184 625
1 185 919
1 186 109
1 187 223
1 194 899
1 195 863
1 197 828
1 198 531
1 200 661
1 201 414
1 202 9
1 204 459
1 207 857
1 209 715
1 210 605
1 211 690
1 213 194
1 214 359
1 216 741
1 218 905
1 221 886
1 222 68
1 223 733
1 225 234
1 226 694
1 230 671
1 232 480
1 233 330
1 235 299
1 236 841
1 238 514
1 239 275
1 240 588
1 241 479
1 243 930
1 244 747
1 246 43
1 247 353
1 248 640
1 251 90
1 252 446
1 253 73
1 254 912
1 255 462
1 256 861
1 257 417
1 258 723
1 262 91
1 263 504
1 264 646
1 265 297
1 269 152
1 271 85
1 272 365
1 273 34
1 274 114
1 277 66
1 280 142
1 281 863
1 283 257
1 284 30
1 288 98
1 293 946
1 296 921
1 297 590
1 298 523
1 299 264
2 0 210
2 1 241
2 2 358
2 3 890
2 4 226
2 5 706
2 6 175
2 7 488
2 8 84
2 9 913
2 11 72
2 14 858
2 15 625
2 17 113
2 18 313
2 19 469
2 20 67
2 21 231
2 23 826
2 24 215
2 26 715
2 27 56
2 28 433
2 30 720
2 31 441
2 34 928
2 37 345
2 40 866
2 41 2
2 42 481
2 47 416
2 48 655
2 49 522
2 51 791
2 52 916
2 53 969
2 54 796
2 55 131
2 58 918
2 59 232
2 60 461
2 65 125
2 68 910
2 69 305
2 71 980
2 72 105
2 73 998
2 80 518
2 81 345
2 84 205
2 86 636
2 88 90
2 90 261
2 91 679
2 93 39
2 97 141
2 98 992
2 100 138
2 101 670
2 103 776
2 104 495
2 105 98
2 106 682
2 107 538
2 108 325
2 109 801
2 110 566
2 111 487
2 112 587
2 113 9
2 115 784
2 116 962
2 118 850
2 121 419
2 122 859
2 123 543
2 126 540
2 128 429
2 129 99
2 130 836
2 132 540
2 133 460
2 134 147
2 135 608
2 142 135
2 145 457
2 146 572
2 148 316
2 149 526
2 150 364
2 153 411
2 154 733
2 155 980
2 156 784
2 157 519
2 158 149
2 159 961
2 160 632
2 163 954
2 164 835
2 165 54
2 166 409
2 167 408
2 168 170
2 169 792
2 171 728
2 172 891
2 175 725
2 176 557
2 178 954
2 180 7
2 183 970
2 184 85
2 190 426
2 191 81
2 192 623
2 193 433
2 195 453
2 196 1
2 197 994
2 198 472
2 199 535
2 202 26
2 207 82
2 208 839
2 209 577
2 210 951
2 214 33
2 215 273
2 216 433
2 221 882
2 222 372
2 223 6
2 225 141
2 226 788
2 227 504
2 229 457
2 230 237
2 231 819
2 233 780
2 236 405
2 237 159
2 239 394
2 243 775
2 244 883
2 247 216
2 248 229
2 251 916
2 253 387
2 254 668
2 255 571
2 256 669
2 259 603
2 263 439
2 267 923
2 268 928
2 269 404
2 270 504
2 271 474
2 272 739
2 275 177
2 276 474
2 277 230
2 279 0
2 280 149
2 281 777
2 283 172
2 288 106
2 289 188
2 290 132
2 291 613
2 292 775
2 293 804
2 294 470
2 295 37
2 297 739
2 299 204
3 3 228
3 6 397
3 7 631
3 8 272
3 9 471
3 12 897
3 15 730
3 17 732
3 18 171
3 19 156
3 24 522
3 25 470
3 26 362
3 27 768
3 28 743
3 29 743
3 32 428
3 33 657
3 36 812
3 38 910
3 39 863
3 40 915
3 41 998
3 42 398
3 43 161
3 44 312
3 45 529
3 49 677
3 50 661
3 51 998
3 52 497
3 53 695
3 54 77
3 55 121
3 56 769
3 57 266
3 58 610
3 59 263
3 61 518
3 64 58
3 66 460
3 67 347
3 68 25
3 70 13
3 71 169
3 74 551
3 75 204
3 77 462
3 78 375
3 79 542
3 80 78
3 82 838
3 84 519
3 85 529
3 86 91
3 88 503
3 90 204
3 92 828
3 93 114
3 94 473
3 95 349
3 97 469
3 98 273
3 99 77
3 100 4
3 102 19
3 103 53
3 104 275
3 105 630
3 106 279
3 108 658
3 110 162
3 111 434
3 114 638
3 117 180
3 119 916
3 120 57
3 121 956
3 124 658
3 125 315
3 126 247
3 128 438
3 132 987
3 133 298
3 134 464
3 136 535
3 137 901
3 139 470
3 140 45
3 141 361
3 142 31
3 145 953
3 146 523
3 149 994
3 150 42
3 151 380
3 153 736
3 154 193
3 155 357
3 156 250
3 157 776
3 158 243
3 161 929
3 162 545
3 165 68
3 166 793
3 169 975
3 171 617
3 175 496
3 177 501
3 178 242
3 180 757
3 181 685
3 184 273
3 185 483
3 186 278
3 187 762
3 188 865
3 189 134
3 190 333
3 192 108
3 193 304
3 197 219
3 198 921
3 201 962
3 202 362
3 204 243
3 205 656
3 206 403
3 208 348
3 210 537
3 211 458
3 212 409
3 214 521
3 215 524
3 216 967
3 217 478
3 218 594
3 219 376
3 220 779
3 221 753
3 222 982
3 223 107
3 224 698
3 226 182
3 228 4
3 231 983
3 235 572
3 238 854
3 239 707
3 240 523
3 241 633
3 243 766
3 244 467
3 245 733
3 246 140
3 249 541
3 251 485
3 253 989
3 254 334
3 256 193
3 257 293
3 258 534
3 260 831
3 262 6
3 264 458
3 265 461
3 267 507
3 268 806
3 270 562
3 272 218
3 273 367
3 274 332
3 275 802
3 276 945
3 277 355
3 278 499
3 279 446
3 281 575
3 284 38
3 286 322
3 287 842
3 288 819
3 289 420
3 290 458
3 291 487
3 292 978
3 293 31
3 294 824
3 295 719
3 296 341
4 0 216
4 2 864
4 4 566
4 5 478
4 6 632
4 7 143
4 10 585
4 13 60
4 16 535
4 17 512
4 18 305
4 20 110
4 22 435
4 25 865
4 27 494
4 29 870
4 31 146
4 32 528
4 33 708
4 34 818
4 35 213
4 36 28
4 37 491
4 38 974
4 39 659
4 40 663
4 41 240
4 44 920
4 49 349
4 52 691
4 53 446
4 54 965
4 56 62
4 57 437
4 59 621
4 60 159
4 61 128
4 62 701
4 66 614
4 67 666
4 68 808
4 69 100
4 70 409
4 71 421
4 72 151
4 74 343
4 76 656
4 77 850
4 80 617
4 84 708
4 86 394
4 87 504
4 88 103
4 89 303
4 93 70
4 94 525
4 97 306
4 99 876
4 100 418
4 103 492
4 105 385
4 106 264
4 108 477
4 110 219
4 111 213
4 113 169
4 114 309
4 115 931
4 117 670
4 118 77
4 123 709
4 124 888
4 131 978
4 132 156
4 133 547
4 136 188
4 137 57
4 138 198
4 139 426
4 140 739
4 141 239
4 146 110
4 148 730
4 149 987
4 153 709
4 154 613
4 155 790
4 156 923
4 157 347
4 159 7
4 160 449
4 161 373
4 162 633
4 163 139
4 166 841
4 171 868
4 174 121
4 175 146
4 176 126
4 178 569
4 179 358
4 180 767
4 181 719
4 182 587
4 183 300
4 184 418
4 187 524
4 188 309
4 194 809
4 195 256
4 198 311
4 200 196
4 201 852
4 202 180
4 203 67
4 205 939
4 208 405
4 209 208
4 216 74
4 217 210
4 218 211
4 220 119
4 221 175
4 224 528
4 225 819
4 227 77
4 229 766
4 230 168
4 231 585
4 232 392
4 235 601
4 236 315
4 239 792
4 240 157
4 241 364
4 243 775
4 244 992
4 245 646
4 247 69
4 248 648
4 250 870
4 251 262
4 253 558
4 254 611
4 257 854
4 258 391
4 260 381
4 261 610
4 262 471
4 263 347
4 264 512
4 265 438
4 266 328
4 272 389
4 273 111
4 274 79
4 275 197
4 277 85
4 278 31
4 279 299
4 281 376
4 282 659
4 283 610
4 286 539
4 288 134
4 290 252
4 292 537
4 293 987
4 298 996
5 0 125
5 1 441
5 2 429
5 4 555
5 6 154
5 7 693
5 9 807
5 11 50
5 12 982
5 16 5
5 17 352
5 19 905
5 20 117
5 23 204
5 24 982
5 25 759
5 27 474
5 28 514
5 29 840
5 30 111
5 31 295
5 34 253
5 35 584
5 36 197
5 37 649
5 43 0
5 44 42
5 45 119
5 49 253
5 50 190
5 51 266
5 52 305
5 54 874
5 55 557
5 57 540
5 58 924
5 59 755
5 60 695
5 62 862
5 64 47
5 69 273
5 71 946
5 72 284
5 73 821
5 77 39
5 78 36
5 79 909
5 80 541
5 81 709
5 82 649
5 84 343
5 85 696
5 87 854
5 91 638
5 92 291
5 93 140
5 95 80
5 97 898
5 99 410
5 103 475
5 104 907
5 106 450
5 107 226
5 108 837
5 110 752
5 111 946
5 114 72
5 115 119
5 117 808
5 119 725
5 122 980
5 123 568
5 126 754
5 127 740
5 128 665
5 133 424
5 136 105
5 138 118
5 142 786
5 143 864
5 144 36
5 146 250
5 147 975
5 148 927
5 150 557
5 151 137
5 153 305
5 154 504
5 155 13
5 156 536
5 157 483
5 161 806
5 162 347
5 164 630
5 165 830
5 166 192
5 167 332
5 168 821
5 170 652
5 171 437
5 172 814
5 173 36
5 174 702
5 176 831
5 179 785
5 180 120
5 181 150
5 184 405
5 186 73
5 187 864
5 188 193
5 189 800
5 190 357
5 191 605
5 193 213
5 194 347
5 195 163
5 200 655
5 202 216
5 204 769
5 205 490
5 206 128
5 208 713
5 210 168
5 211 635
5 212 754
5 213 143
5 214 704
5 216 298
5 217 701
5 218 102
5 219 69
5 220 770
5 224 370
5 226 450
5 227 192
5 229 271
5 230 302
5 231 827
5 233 195
5 234 55
5 237 900
5 238 281
5 241 736
5 242 979
5 244 492
5 247 174
5 250 495
5 251 957
5 253 721
5 254 593
5 256 270
5 258 104
5 259 455
5 260 968
5 262 990
5 265 127
5 270 602
5 271 13
5 277 264
5 280 804
5 281 81
5 283 185
5 284 959
5 285 360
5 287 387
5 288 677
5 293 147
5 295 655
5 297 810
5 299 209
6 1 413
6 2 390
6 4 513
6 5 526
6 7 46
6 8 543
6 9 856
6 13 727
6 14 76
6 15 816
6 16 16
6 17 808
6 18 194
6 23 704
6 24 627
6 25 267
6 26 207
6 28 480
6 29 559
6 30 126
6 31 488
6 33 639
6 34 864
6 35 228
6 36 436
6 37 301
6 38 547
6 39 978
6 41 696
6 42 365
6 43 242
6 44 772
6 45 49
6 46 996
6 48 574
6 49 940
6 50 652
6 51 358
6 53 39
6 55 557
6 57 519
6 60 672
6 61 219
6 62 932
6 63 327
6 65 604
6 66 155
6 68 728
6 69 310
6 70 298
6 71 137
6 72 53
6 76 793
6 77 4
6 80 590
6 83 409
6 84 891
6 85 728
6 86 453
6 87 327
6 88 895
6 90 130
6 92 176
6 95 841
6 96 376
6 97 111
6 98 875
6 106 221
6 108 605
6 110 816
6 112 190
6 113 395
6 115 569
6 117 911
6 118 539
6 119 209
6 123 738
6 124 697
6 125 344
6 126 830
6 127 282
6 128 137
6 129 552
6 131 145
6 132 338
6 134 679
6 138 681
6 140 977
6 145 159
6 146 884
6 147 741
6 149 151
6 151 53
6 153 970
6 154 854
6 155 113
6 156 25
6 160 263
6 161 73
6 164 174
6 166 795
6 167 516
6 168 315
6 169 209
6 170 641
6 172 13
6 173 122
6 174 333
6 175 376
6 176 244
6 177 64
6 182 360
6 183 154
6 190 589
6 192 970
6 193 116
6 196 316
6 199 330
6 201 118
6 203 209
6 204 608
6 206 721
6 207 857
6 208 600
6 209 196
6 211 263
6 212 488
6 213 922
6 214 263
6 215 94
6 217 133
6 219 748
6 220 482
6 222 253
6 223 688
6 225 953
6 226 809
6 228 749
6 229 981
6 231 626
6 234 93
6 235 622
6 237 708
6 239 438
6 240 544
6 241 297
6 242 843
6 244 300
6 245 878
6 248 397
6 250 585
6 251 219
6 253 195
6 255 336
6 257 581
6 261 919
6 262 633
6 263 588
6 265 809
6 267 334
6 270 443
6 271 369
6 272 57
6 276 33
6 279 782
6 280 474
6 281 480
6 282 151
6 283 149
6 285 630
6 288 369
6 289 432
6 292 128
6 294 442
6 295 663
6 296 491
6 297 869
6 298 228
7 3 38
7 4 551
7 5 140
7 7 424
7 10 511
7 14 426
7 15 474
7 17 610
7 18 162
7 19 579
7 20 390
7 21 306
7 22 616
7 23 964
7 25 668
7 26 531
7 28 534
7 29 875
7 30 825
7 32 754
7 33 527
7 34 908
7 36 575
7 39 6
7 40 328
7 41 620
7 42 614
7 43 992
7 44 873
7 48 160
7 49 66
7 50 119
7 51 550
7 52 693
7 53 155
7 54 83
7 55 141
7 56 630
7 60 14
7 62 970
7 63 729
7 65 98
7 67 32
7 70 850
7 71 591
7 72 928
7 73 364
7 74 745
7 75 865
7 76 337
7 77 237
7 78 53
7 80 206
7 81 390
7 82 168
7 84 193
7 85 473
7 87 552
7 88 315
7 89 171
7 91 252
7 92 146
7 97 247
7 100 687
7 101 229
7 103 995
7 104 499
7 105 37
7 106 571
7 112 68
7 113 153
7 116 510
7 118 657
7 120 626
7 121 558
7 122 377
7 123 125
7 126 528
7 128 499
7 130 150
7 131 698
7 134 75
7 135 194
7 136 4
7 142 282
7 144 755
7 147 345
7 148 9
7 151 41
7 152 362
7 153 850
7 155 242
7 158 4
7 159 222
7 160 933
7 162 127
7 163 501
7 165 347
7 166 421
7 167 591
7 169 58
7 171 580
7 174 624
7 175 217
7 176 109
7 177 971
7 178 352
7 179 528
7 180 563
7 182 165
7 183 275
7 184 722
7 187 163
7 189 446
7 190 822
7 193 457
7 194 683
7 195 444
7 196 440
7 197 549
7 198 87
7 199 479
7 200 938
7 203 87
7 204 825
7 206 298
7 210 980
7 218 500
7 219 626
7 220 823
7 224 630
7 226 743
7 229 940
7 230 605
7 231 205
7 233 789
7 236 289
7 237 138
7 238 114
7 241 489
7 242 479
7 244 881
7 245 425
7 247 414
7 249 614
7 251 590
7 255 141
7 257 564
7 258 14
7 259 976
7 261 461
7 263 783
7 266 660
7 267 348
7 268 705
7 269 576
7 270 21
7 271 140
7 273 428
7 276 879
7 278 73
7 280 761
7 281 827
7 282 196
7 283 934
7 284 565
7 285 500
7 286 953
7 287 692
7 289 575
7 291 81
7 293 273
7 294 349
7 299 285
8 2 373
8 3 164
8 4 934
8 6 377
8 7 436
8 10 725
8 11 513
8 12 500
8 13 882
8 14 771
8 18 797
8 20 881
8 21 372
8 22 385
8 23 545
8 24 408
8 25 791
8 26 209
8 27 41
8 28 829
8 30 616
8 31 526
8 33 361
8 35 328
8 36 151
8 37 402
8 38 536
8 40 766
8 41 318
8 42 190
8 43 635
8 45 115
8 46 81
8 48 853
8 49 910
8 50 420
8 52 611
8 54 232
8 55 946
8 59 301
8 60 585
8 61 866
8 62 443
8 63 887
8 64 303
8 66 62
8 67 567
8 68 453
8 70 223
8 71 108
8 72 631
8 73 607
8 74 414
8 75 689
8 76 167
8 78 678
8 79 409
8 81 917
8 83 83
8 84 362
8 85 223
8 86 995
8 87 939
8 88 584
8 90 167
8 92 728
8 93 879
8 94 99
8 95 521
8 96 608
8 97 489
8 101 393
8 102 598
8 103 915
8 104 966
8 108 619
8 110 933
8 112 748
8 113 849
8 115 91
8 116 352
8 117 922
8 118 954
8 119 726
8 120 961
8 121 398
8 122 744
8 123 816
8 125 417
8 126 388
8 128 129
8 129 882
8 131 619
8 132 937
8 133 712
8 134 53
8 136 599
8 137 28
8 138 206
8 139 405
8 141 793
8 142 692
8 143 239
8 144 256
8 146 987
8 147 916
8 150 778
8 151 397
8 152 530
8 154 503
8 155 196
8 156 529
8 158 678
8 159 876
8 160 758
8 164 933
8 165 86
8 167 612
8 169 370
8 171 55
8 172 232
8 175 246
8 178 845
8 180 147
8 181 491
8 182 802
8 183 466
8 185 415
8 187 480
8 188 361
8 191 665
8 192 934
8 194 765
8 195 688
8 196 424
8 197 480
8 198 229
8 200 135
8 203 11
8 210 449
8 213 824
8 214 13
8 215 894
8 216 635
8 217 102
8 218 85
8 222 386
8 224 421
8 225 141
8 227 968
8 229 469
8 230 265
8 231 812
8 232 222
8 233 333
8 236 216
8 237 287
8 238 29
8 239 694
8 240 782
8 241 583
8 242 592
8 244 617
8 245 329
8 247 265
8 248 916
8 249 946
8 250 30
8 251 62
8 254 615
8 256 161
8 257 715
8 259 378
8 260 359
8 261 221
8 263 676
8 264 336
8 266 66
8 267 408
8 270 139
8 272 58
8 274 970
8 275 364
8 277 866
8 278 290
8 280 407
8 281 111
8 282 358
8 283 867
8 284 717
8 286 460
8 287 837
8 293 690
8 294 934
8 295 991
8 296 420
8 297 616
8 298 396
9 1 734
9 2 997
9 7 468
9 8 190
9 9 359
9 11 558
9 14 948
9 15 860
9 16 728
9 17 580
9 18 265
9 20 123
9 21 630
9 23 36
9 24 363
9 25 369
9 26 739
9 27 724
9 28 243
9 29 901
9 30 833
9 32 329
9 33 40
9 34 294
9 35 157
9 36 166
9 37 236
9 40 962
9 41 977
9 42 627
9 45 809
9 47 944
9 49 38
9 51 820
9 52 569
9 53 340
9 54 495
9 55 467
9 56 823
9 57 181
9 58 324
9 60 447
9 61 31
9 62 198
9 63 730
9 64 491
9 67 160
9 68 787
9 69 945
9 71 899
9 73 675
9 74 489
9 75 642
9 76 816
9 79 578
9 80 612
9 81 493
9 84 91
9 86 532
9 87 332
9 88 433
9 90 577
9 91 137
9 93 787
9 95 544
9 98 353
9 99 244
9 100 685
9 101 434
9 102 205
9 103 831
9 104 143
9 105 984
9 106 9
9 107 507
9 108 233
9 109 375
9 110 918
9 113 66
9 114 635
9 115 285
9 119 743
9 121 223
9 122 860
9 125 543
9 126 430
9 128 134
9 129 952
9 130 697
9 131 277
9 133 242
9 135 330
9 136 591
9 137 420
9 138 45
9 139 449
9 140 346
9 143 745
9 145 29
9 147 364
9 148 821
9 149 259
9 152 755
9 153 695
9 156 500
9 157 889
9 158 370
9 162 823
9 163 395
9 164 133
9 165 597
9 166 60
9 167 15
9 168 766
9 170 61
9 171 761
9 172 949
9 173 558
9 174 509
9 175 732
9 176 432
9 178 471
9 179 637
9 180 994
9 181 987
9 182 962
9 183 606
9 186 285
9 187 766
9 188 204
9 189 311
9 190 331
9 193 518
9 195 510
9 196 143
9 197 219
9 198 980
9 199 603
9 200 902
9 205 732
9 206 761
9 208 323
9 209 554
9 210 656
9 212 416
9 213 677
9 215 692
9 216 143
9 217 956
9 218 317
9 220 269
9 223 329
9 225 525
9 226 465
9 229 337
9 230 971
9 231 763
9 233 107
9 235 801
9 236 319
9 237 530
9 239 743
9 240 327
9 242 61
9 243 646
9 244 534
9 246 72
9 250 820
9 252 667
9 254 84
9 257 965
9 258 546
9 259 551
9 260 6
9 261 261
9 264 393
9 266 56
9 267 87
9 269 345
9 271 449
9 272 784
9 273 391
9 275 777
9 276 431
9 277 200
9 278 281
9 279 128
9 281 586
9 282 674
9 284 378
9 285 94
9 286 106
9 287 114
9 288 436
9 291 546
9 292 759
9 293 687
9 295 877
9 298 397
10 0 193
10 1 963
10 2 153
10 3 106
10 5 557
10 6 350
10 7 56
10 8 352
10 9 838
10 10 879
10 11 543
10 14 791
10 16 939
10 19 302
10 21 640
10 24 678
10 25 988
10 26 199
10 27 18
10 28 850
10 29 817
10 36 379
10 38 604
10 41 796
10 42 566
10 44 124
10 45 623
10 47 242
10 48 146
10 51 959
10 52 256
10 55 81
10 56 223
10 57 865
10 59 182
10 61 604
10 65 782
10 66 952
10 67 856
10 69 575
10 70 393
10 71 792
10 72 282
10 73 322
10 75 87
10 76 937
10 79 864
10 81 249
10 82 913
10 84 460
10 85 430
10 86 535
10 87 861
10 88 654
10 89 100
10 91 269
10 92 279
10 93 54
10 95 701
10 97 55
10 98 620
10 99 813
10 101 892
10 103 728
10 105 525
10 106 74
10 107 770
10 108 993
10 109 67
10 111 963
10 113 120
10 114 615
10 115 684
10 117 689
10 119 54
10 121 829
10 122 695
10 125 845
10 128 831
10 130 491
10 132 291
10 133 805
10 134 112
10 135 207
10 136 806
10 137 728
10 138 404
10 139 661
10 140 657
10 143 33
10 144 553
10 145 71
10 147 614
10 148 652
10 150 986
10 152 693
10 154 841
10 156 802
10 158 20
10 159 407
10 165 411
10 166 791
10 168 428
10 171 267
10 172 207
10 173 117
10 174 949
10 175 756
10 177 56
10 179 937
10 184 126
10 185 335
10 186 57
10 187 787
10 188 32
10 189 696
10 191 921
10 193 743
10 194 904
10 195 876
10 196 344
10 198 47
10 200 37
10 204 262
10 205 450
10 207 227
10 209 546
10 210 888
10 212 807
10 214 584
10 215 750
10 216 34
10 217 853
10 218 827
10 221 251
10 222 999
10 223 355
10 226 203
10 227 622
10 228 152
10 229 602
10 230 905
10 231 236
10 232 427
10 233 305
10 235 387
10 236 379
10 238 217
10 241 306
10 243 58
10 249 249
10 250 380
10 251 938
10 252 844
10 254 285
10 256 831
10 257 982
10 258 874
10 259 780
10 260 704
10 261 93
10 262 267
10 263 361
10 266 166
10 267 340
10 269 337
10 272 237
10 273 438
10 274 41
10 275 469
10 277 158
10 279 731
10 280 673
10 281 285
10 282 346
10 283 749
10 285 264
10 286 917
10 287 222
10 290 0
10 292 63
10 296 917
10 297 797
10 299 831
11 2 46
11 5 396
11 8 488
11 10 408
11 12 569
11 14 341
11 17 675
11 18 837
11 20 251
11 21 477
11 22 36
11 23 183
11 24 875
11 25 271
11 27 300
11 28 821
11 29 822
11 33 409
11 35 642
11 36 309
11 39 929
11 40 330
11 41 53
11 43 180
11 45 579
11 48 314
11 50 975
11 53 888
11 54 360
11 58 24
11 60 258
11 62 642
11 63 808
11 64 166
11 68 706
11 72 576
11 75 272
11 77 954
11 79 631
11 80 907
11 84 654
11 85 521
11 86 900
11 87 237
11 88 859
11 89 464
11 90 708
11 93 543
11 94 221
11 97 353
11 100 26
11 101 591
11 103 498
11 105 215
11 107 601
11 108 89
11 109 643
11 110 239
11 111 592
11 113 569
11 114 534
11 115 27
11 116 58
11 119 501
11 120 337
11 121 116
11 122 695
11 123 365
11 125 483
11 126 584
11 129 332
11 131 822
11 133 760
11 134 556
11 136 511
11 138 852
11 139 779
11 140 181
11 143 522
11 145 518
11 146 155
11 147 522
11 149 978
11 152 91
11 156 606
11 157 864
11 158 200
11 160 367
11 163 958
11 164 241
11 165 858
11 167 944
11 168 508
11 169 567
11 174 796
11 176 541
11 177 967
11 178 687
11 179 83
11 182 680
11 183 285
11 185 640
11 186 899
11 187 889
11 189 125
11 190 702
11 191 872
11 192 305
11 193 541
11 194 623
11 196 286
11 197 627
11 198 268
11 199 832
11 200 880
11 201 327
11 203 659
11 204 443
11 205 101
11 207 937
11 210 311
11 211 566
11 212 888
11 214 395
11 215 615
11 216 809
11 217 987
11 218 371
11 220 608
11 221 159
11 222 583
11 223 289
11 225 711
11 227 641
11 228 515
11 231 284
11 232 790
11 234 147
11 235 829
11 237 973
11 240 276
11 242 654
11 243 118
11 244 142
11 246 326
11 248 957
11 250 294
11 251 725
11 252 669
11 254 279
11 256 381
11 257 665
11 259 230
11 260 749
11 262 966
11 263 46
11 264 60
11 265 377
11 267 938
11 270 487
11 272 813
11 273 26
11 274 193
11 276 499
11 277 460
11 279 774
11 280 606
11 281 814
11 283 941
11 284 356
11 288 71
11 290 43
11 292 382
11 295 571
11 296 599
11 297 954
11 298 837
11 299 285
12 0 463
12 1 41
12 4 398
12 7 542
12 9 688
12 11 806
12 12 284
12 13 622
12 14 736
12 15 500
12 16 289
12 20 895
12 21 688
12 22 901
12 23 363
12 24 900
12 25 86
12 27 930
12 28 991
12 29 747
12 30 877
12 31 114
12 32 879
12 34 567
12 35 780
12 36 937
12 37 427
12 39 182
12 41 847
12 45 169
12 47 922
12 48 825
12 50 441
12 51 621
12 52 663
12 54 124
12 56 477
12 57 632
12 60 390
12 62 997
12 63 162
12 64 774
12 65 708
12 66 28
12 67 265
12 69 66
12 70 30
12 72 993
12 74 153
12 75 294
12 76 940
12 77 704
12 79 109
12 80 206
12 81 527
12 83 946
12 86 702
12 88 144
12 90 382
12 92 130
12 93 172
12 95 643
12 100 77
12 102 830
12 104 94
12 105 525
12 106 183
12 107 415
12 108 723
12 109 265
12 110 562
12 111 193
12 112 835
12 113 641
12 114 147
12 118 273
12 119 615
12 122 638
12 125 635
12 126 533
12 128 571
12 129 433
12 131 743
12 135 306
12 136 14
12 137 859
12 138 838
12 140 956
12 141 324
12 142 102
12 145 581
12 147 288
12 151 109
12 153 313
12 154 334
12 155 181
12 161 521
12 162 121
12 165 409
12 166 414
12 167 838
12 168 170
12 170 949
12 171 2
12 172 470
12 173 715
12 174 825
12 176 567
12 179 739
12 181 20
12 182 509
12 186 244
12 187 392
12 189 271
12 191 661
12 194 380
12 198 106
12 200 896
12 201 749
12 203 670
12 205 621
12 207 10
12 208 262
12 209 508
12 210 155
12 212 196
12 213 81
12 214 734
12 216 627
12 217 511
12 218 208
12 219 966
12 221 167
12 222 102
12 223 392
12 224 425
12 225 711
12 226 726
12 228 361
12 229 430
12 230 554
12 232 304
12 233 280
12 234 485
12 236 118
12 237 312
12 242 824
12 243 792
12 244 880
12 245 573
12 246 550
12 247 488
12 248 371
12 250 291
12 252 875
12 253 633
12 254 566
12 255 337
