100 4100
19 38 923
19 41 260
19 43 871
19 44 913
19 45 529
19 46 984
19 47 488
19 51 314
19 52 88
19 53 527
19 62 921
19 63 86
19 64 374
19 65 231
19 69 923
19 72 433
19 73 526
19 76 72
19 77 347
19 83 351
19 91 270
19 92 576
19 93 844
19 94 905
19 98 546
20 0 353
20 1 342
20 5 932
20 8 524
20 12 833
20 14 564
20 16 914
20 18 883
20 19 789
20 20 293
20 22 410
20 24 988
20 27 219
20 28 552
20 29 307
20 33 979
20 34 559
20 38 599
20 39 33
20 42 916
20 46 15
20 48 259
20 55 304
20 56 318
20 57 186
20 60 273
20 61 84
20 63 575
20 64 435
20 69 139
20 72 862
20 73 782
20 76 261
20 77 300
20 78 691
20 79 590
20 82 52
20 85 687
20 89 197
20 95 60
20 97 191
20 98 959
21 3 764
21 7 374
21 8 471
21 9 694
21 10 521
21 11 138
21 12 60
21 15 188
21 16 506
21 18 941
21 20 64
21 23 581
21 26 468
21 28 478
21 29 160
21 34 541
21 36 424
21 38 213
21 43 79
21 44 183
21 49 615
21 50 582
21 51 756
21 54 367
21 55 599
21 59 810
21 60 657
21 65 349
21 66 1
21 68 809
21 71 448
21 72 316
21 73 333
21 74 969
21 78 223
21 79 707
21 84 560
21 86 716
21 87 145
21 92 516
21 95 143
21 96 300
21 97 679
21 99 757
22 1 993
22 3 923
22 11 884
22 12 858
22 17 644
22 18 840
22 19 928
22 24 973
22 27 216
22 30 294
22 34 167
22 35 91
22 38 632
22 39 32
22 40 629
22 41 864
22 43 4
22 47 781
22 49 872
22 52 934
22 53 226
22 56 721
22 60 370
22 61 956
22 65 975
22 66 843
22 68 468
22 69 18
22 70 405
22 71 230
22 74 0
22 75 456
22 77 807
22 83 246
22 84 116
22 85 188
22 91 860
22 94 914
22 96 839
22 99 78
23 0 998
23 2 795
23 3 913
23 4 69
23 9 526
23 10 908
23 11 867
23 12 667
23 14 684
23 21 646
23 22 742
23 23 138
23 25 795
23 27 100
23 30 963
23 31 400
23 36 336
23 37 23
23 39 398
23 41 563
23 45 728
23 49 840
23 57 30
23 62 68
23 65 451
23 66 679
23 67 970
23 69 152
23 71 653
23 78 720
23 81 485
23 82 188
23 83 934
23 84 658
23 87 831
23 90 298
23 91 567
23 94 767
23 95 537
23 98 310
23 99 913
24 2 235
24 3 739
24 6 13
24 12 747
24 14 687
24 15 642
24 16 294
24 18 534
24 19 733
24 23 282
24 24 290
24 25 319
24 28 613
24 30 793
24 37 284
24 38 758
24 40 990
24 42 399
24 43 783
24 46 969
24 51 469
24 54 595
24 56 809
24 57 619
24 58 668
24 59 47
24 61 669
24 64 865
24 65 697
24 71 785
24 73 410
24 84 596
24 85 942
24 86 461
24 87 691
24 91 757
24 95 906
24 98 813
25 0 381
25 1 260
25 2 728
25 3 606
25 7 64
25 12 245
25 15 18
25 16 616
25 19 968
25 21 898
25 23 564
25 25 413
25 27 275
25 28 693
25 31 30
25 32 308
25 37 756
25 39 652
25 40 297
25 41 459
25 42 371
25 47 81
25 50 472
25 51 256
25 53 0
25 54 675
25 58 412
25 59 296
25 60 988
25 61 898
25 66 136
25 67 633
25 68 616
25 72 441
25 73 624
25 75 622
25 76 991
25 78 984
25 80 300
25 85 866
25 88 519
25 89 409
25 91 801
25 95 803
25 96 534
25 98 748
26 0 714
26 6 922
26 8 468
26 11 723
26 13 676
26 14 697
26 21 479
26 24 823
26 28 67
26 32 591
26 34 195
26 36 352
26 37 12
26 41 170
26 46 969
26 49 303
26 50 302
26 52 609
26 53 963
26 54 230
26 55 631
26 56 71
26 58 536
26 59 536
26 63 912
26 64 53
26 65 603
26 68 278
26 73 808
26 78 462
26 79 646
26 89 809
26 90 372
26 93 836
26 94 233
26 95 771
26 97 230
26 99 237
27 0 401
27 2 833
27 3 944
27 5 690
27 7 0
27 10 41
27 11 1
27 12 346
27 13 476
27 15 571
27 16 425
27 17 890
27 24 452
27 25 468
27 26 252
27 27 793
27 29 262
27 37 295
27 38 640
27 42 629
27 44 316
27 45 595
27 47 35
27 48 413
27 49 21
27 50 914
27 51 85
27 52 41
27 53 54
27 55 339
27 57 689
27 63 578
27 68 701
27 69 633
27 72 210
27 74 666
27 75 328
27 76 754
27 81 653
27 82 915
27 83 545
27 89 939
27 92 988
27 95 133
27 96 575
27 98 221
28 0 699
28 1 569
28 2 686
28 4 352
28 12 116
28 13 768
28 17 453
28 21 614
28 22 770
28 23 328
28 27 36
28 29 883
28 34 510
28 36 586
28 37 186
28 38 728
28 40 117
28 43 285
28 44 755
28 47 654
28 51 420
28 52 770
28 53 922
28 54 695
28 56 413
28 65 754
28 66 706
28 70 808
28 73 300
28 75 467
28 77 550
28 78 665
28 81 541
28 86 590
28 87 736
28 90 567
28 91 517
28 93 371
28 95 474
28 96 139
28 97 262
29 3 753
29 5 140
29 6 766
29 8 853
29 12 367
29 13 670
29 15 794
29 21 708
29 24 536
29 25 872
29 29 74
29 31 494
29 33 829
29 34 261
29 35 71
29 38 601
29 39 934
29 40 190
29 41 146
29 43 500
29 45 569
29 46 713
29 47 954
29 49 7
29 50 681
29 52 387
29 53 479
29 55 944
29 58 803
29 59 259
29 60 29
29 62 842
29 63 814
29 64 340
29 66 36
29 70 327
29 71 218
29 74 867
29 76 452
29 80 667
29 85 718
29 89 533
29 90 322
29 93 708
29 95 627
29 96 784
30 2 324
30 3 165
30 5 290
30 6 789
30 7 835
30 14 106
30 15 0
30 19 936
30 23 283
30 25 777
30 26 336
30 28 930
30 29 878
30 32 693
30 38 995
30 42 924
30 49 88
30 51 344
30 52 688
30 55 524
30 56 47
30 57 751
30 58 626
30 59 277
30 60 535
30 66 658
30 70 810
30 72 367
30 74 803
30 75 334
30 76 361
30 80 759
30 82 972
30 85 231
30 86 972
30 88 129
30 90 655
30 92 620
30 94 87
30 96 871
30 97 28
31 0 502
31 1 954
31 2 237
31 4 512
31 6 996
31 8 279
31 10 678
31 12 901
31 16 169
31 18 989
31 21 485
31 26 315
31 27 369
31 30 755
31 32 463
31 37 48
31 39 911
31 41 279
31 43 789
31 44 100
31 45 525
31 47 598
31 50 66
31 54 781
31 60 22
31 64 875
31 67 13
31 68 813
31 69 289
31 71 2
31 74 625
31 75 104
31 76 654
31 77 719
31 81 131
31 85 613
31 92 36
31 96 772
32 1 426
32 2 32
32 3 9
32 4 344
32 7 31
32 9 274
32 10 635
32 11 285
32 14 554
32 15 223
32 16 774
32 17 69
32 19 731
32 23 789
32 24 408
32 29 900
32 30 459
32 31 459
32 36 907
32 37 87
32 40 441
32 45 66
32 46 771
32 49 136
32 53 715
32 58 567
32 64 118
32 65 595
32 66 505
32 67 709
32 69 755
32 70 34
32 71 225
32 73 64
32 77 415
32 79 251
32 80 547
32 82 539
32 87 639
32 90 97
32 91 703
32 97 136
33 1 532
33 8 383
33 10 897
33 11 912
33 12 888
33 17 433
33 18 294
33 24 440
33 26 636
33 33 153
33 35 992
33 36 887
33 39 646
33 41 158
33 42 6
33 44 748
33 47 61
33 51 388
33 53 770
33 55 412
33 57 402
33 61 724
33 63 163
33 70 784
33 71 105
33 72 300
33 74 433
33 77 650
33 79 893
33 80 452
33 83 944
33 87 758
33 91 923
33 93 726
33 94 861
33 95 792
34 2 933
34 4 183
34 7 998
34 8 574
34 10 376
34 16 594
34 17 795
34 18 744
34 20 945
34 27 174
34 28 915
34 33 565
34 37 665
34 38 948
34 39 795
34 42 289
34 43 780
34 44 901
34 45 88
34 46 606
34 48 4
34 50 270
34 57 242
34 68 886
34 69 720
34 70 203
34 73 725
34 74 560
34 79 999
34 83 769
34 87 366
34 88 427
34 91 406
34 94 485
34 96 337
34 97 906
34 98 778
35 0 713
35 3 130
35 6 420
35 7 444
35 11 87
35 14 966
35 15 343
35 16 495
35 17 849
35 18 548
35 20 7
35 21 328
35 23 197
35 24 776
35 25 155
35 26 617
35 29 179
35 34 458
35 35 101
35 36 729
35 38 337
35 41 846
35 51 568
35 52 712
35 54 602
35 55 135
35 56 842
35 59 300
35 62 775
35 63 58
35 64 243
35 68 12
35 69 861
35 72 890
35 77 713
35 79 260
35 81 796
35 84 276
35 86 912
35 87 675
35 88 198
35 92 8
35 95 740
35 97 410
36 5 179
36 6 765
36 7 630
36 8 424
36 11 671
36 12 181
36 14 997
36 16 281
36 17 668
36 20 387
36 22 677
36 29 768
36 35 272
36 36 506
36 37 368
36 38 770
36 42 612
36 44 543
36 46 63
36 48 414
36 49 469
36 51 518
36 53 583
36 55 663
36 57 87
36 58 123
36 60 499
36 63 56
36 66 898
36 69 257
36 72 620
36 74 651
36 75 889
36 76 796
36 79 857
36 80 221
36 81 693
36 82 664
36 86 969
36 91 930
36 93 184
36 95 644
36 98 811
37 0 511
37 1 396
37 6 199
37 10 142
37 12 56
37 13 33
37 14 235
37 18 719
37 21 210
37 24 81
37 25 857
37 26 26
37 31 26
37 32 347
37 39 433
37 41 776
37 42 929
37 43 109
37 45 754
37 51 380
37 54 989
37 59 148
37 62 233
37 64 149
37 68 221
37 70 782
37 75 854
37 76 519
37 78 886
37 79 390
37 85 512
37 88 390
37 90 994
37 92 922
37 94 451
38 1 250
38 2 835
38 4 653
38 5 878
38 6 249
38 7 463
38 8 512
38 9 50
38 11 982
38 13 891
38 15 243
38 16 628
38 17 180
38 20 70
38 21 742
38 23 392
38 24 912
38 25 901
38 29 188
38 31 893
38 32 722
38 33 18
38 35 673
38 37 253
38 39 383
38 42 585
38 43 901
38 46 918
38 47 546
38 49 705
38 51 814
38 53 936
38 55 685
38 58 986
38 60 312
38 63 546
38 65 200
38 66 855
38 67 984
38 69 513
38 70 915
38 82 263
38 83 396
38 84 546
38 86 72
38 87 794
38 88 928
38 89 164
38 94 252
38 97 266
38 98 577
39 0 800
39 1 13
39 2 7
39 4 486
39 10 249
39 13 344
39 18 600
39 19 850
39 26 970
39 28 879
39 29 866
39 31 845
39 32 222
39 34 98
39 36 652
39 38 939
39 39 933
39 42 588
39 47 157
39 49 973
39 51 634
39 52 648
39 53 166
39 54 265
39 61 996
39 66 314
39 67 760
39 68 371
39 70 709
39 71 392
39 73 954
39 75 729
39 78 403
39 79 642
39 81 352
39 84 937
39 88 66
39 90 314
39 93 745
39 94 595
39 95 204
40 0 161
40 1 438
40 3 927
40 7 987
40 11 735
40 12 610
40 13 464
40 15 986
40 16 374
40 20 698
40 22 455
40 23 2
40 25 542
40 26 829
40 27 573
40 28 436
40 29 632
40 31 43
40 33 742
40 36 641
40 40 165
40 41 267
40 45 169
40 49 365
40 50 572
40 52 670
40 53 27
40 55 36
40 62 579
40 63 65
40 68 696
40 71 420
40 72 101
40 76 857
40 78 553
40 79 763
40 85 650
40 86 669
40 89 66
40 92 572
40 96 72
40 97 523
40 98 558
41 0 53
41 1 524
41 4 152
41 5 465
41 6 72
41 11 401
41 12 605
41 13 664
41 16 654
41 17 172
41 18 638
41 21 100
41 22 777
41 23 348
41 27 353
41 28 530
41 32 99
41 33 355
41 36 390
41 37 77
41 40 563
41 41 493
41 42 648
41 43 537
41 45 864
41 46 297
41 48 360
41 49 386
41 50 744
41 54 83
41 55 127
41 59 116
41 61 59
41 62 839
41 64 968
41 65 387
41 68 255
41 69 637
41 72 468
41 74 890
41 75 921
41 77 140
41 78 724
41 81 672
41 83 49
41 87 253
41 89 247
41 90 81
41 91 624
41 93 591
41 96 656
42 4 736
42 6 346
42 9 697
42 15 528
42 22 302
42 24 20
42 33 197
42 36 660
42 37 222
42 38 354
42 41 110
42 44 629
42 45 904
42 49 619
42 52 222
42 55 671
42 62 103
42 67 22
42 74 311
42 80 884
42 81 934
42 84 458
42 87 344
42 88 977
42 89 70
42 91 464
42 96 29
42 97 581
42 99 839
43 1 427
43 4 146
43 5 642
43 7 521
43 13 149
43 15 241
43 20 496
43 23 875
43 25 677
43 26 431
43 27 115
43 28 408
43 29 193
43 30 0
43 31 121
43 34 729
43 35 231
43 37 130
43 38 202
43 40 643
43 43 447
43 45 983
43 47 248
43 49 216
43 50 406
43 51 249
43 53 283
43 56 113
43 58 530
43 60 706
43 62 260
43 63 629
43 68 950
43 69 572
43 70 993
43 71 484
43 73 563
43 76 777
43 78 240
43 79 891
43 82 160
43 85 136
43 86 751
43 88 475
43 89 438
43 91 656
43 94 833
44 0 245
44 1 428
44 9 146
44 10 911
44 12 466
44 15 8
44 17 492
44 19 86
44 20 825
44 21 715
44 25 491
44 26 523
44 29 929
44 30 85
44 32 16
44 33 675
44 34 503
44 42 375
44 43 394
44 45 432
44 46 768
44 47 548
44 49 775
44 50 402
44 51 126
44 54 204
44 56 962
44 57 227
44 63 289
44 64 38
44 70 181
44 71 0
44 72 455
44 73 15
44 75 44
44 76 469
44 78 724
44 82 654
44 83 193
44 85 524
44 87 790
44 89 906
44 90 204
44 91 727
44 96 88
44 98 235
44 99 658
45 0 201
45 2 872
45 5 553
45 7 986
45 13 365
45 14 612
45 15 632
45 17 850
45 20 168
45 24 587
45 27 53
45 29 606
45 33 777
45 35 52
45 37 356
45 38 807
45 39 800
45 43 211
45 44 442
45 45 854
45 46 292
45 47 918
45 48 747
45 50 88
45 51 951
45 59 911
45 66 149
45 67 715
45 74 856
45 75 596
45 77 649
45 80 431
45 81 771
45 83 51
45 84 103
45 86 299
45 89 208
45 90 191
45 92 36
45 94 92
46 1 19
46 2 570
46 11 56
46 13 962
46 14 966
46 15 582
46 16 864
46 17 754
46 25 708
46 26 984
46 30 344
46 32 201
46 33 416
46 34 823
46 37 113
46 38 687
46 39 377
46 41 610
46 42 338
46 49 198
46 53 609
46 56 289
46 62 668
46 68 851
46 70 583
46 73 188
46 74 566
46 75 371
46 76 867
46 77 687
46 79 406
46 82 852
46 83 244
46 84 153
46 89 457
46 92 477
46 94 84
46 96 151
46 98 918
47 2 577
47 5 972
47 6 405
47 8 279
47 17 824
47 18 898
47 19 639
47 23 847
47 27 962
47 29 826
47 32 487
47 33 384
47 34 764
47 35 511
47 36 81
47 38 536
47 39 577
47 44 25
47 47 94
47 49 675
47 52 117
47 55 252
47 56 358
47 58 435
47 59 268
47 60 203
47 65 557
47 69 464
47 72 124
47 73 85
47 75 668
47 79 752
47 84 119
47 85 159
47 91 488
47 92 431
47 93 731
47 97 26
47 99 722
48 0 68
48 1 887
48 2 797
48 3 342
48 6 13
48 7 8
48 15 946
48 18 755
48 20 249
48 22 199
48 24 116
48 25 516
48 26 81
48 30 979
48 31 455
48 32 117
48 36 236
48 38 902
48 43 290
48 50 91
48 53 240
48 54 390
48 56 563
48 58 256
48 60 626
48 61 282
48 62 121
48 65 815
48 66 280
48 68 299
48 69 441
48 75 483
48 76 770
48 78 978
48 80 218
48 81 36
48 82 264
48 84 636
48 86 237
48 88 658
48 89 509
48 91 537
48 92 312
48 93 7
48 94 220
48 96 423
48 98 768
48 99 35
49 1 30
49 2 429
49 4 68
49 5 829
49 9 219
49 11 476
49 15 225
49 16 14
49 20 1
49 23 976
49 24 420
49 25 685
49 27 596
49 32 776
49 33 403
49 34 183
49 37 823
49 38 229
49 39 188
49 40 378
49 41 666
49 45 82
49 46 152
49 51 841
49 54 81
49 56 535
49 57 519
49 58 546
49 59 624
49 61 435
49 64 10
49 66 766
49 67 984
49 71 682
49 72 887
49 74 805
49 77 485
49 78 929
49 81 886
49 82 665
49 86 416
49 89 646
49 91 778
49 98 275
50 0 961
50 1 704
50 2 869
50 4 84
50 5 875
50 7 438
50 9 652
50 10 149
50 15 778
50 19 80
50 20 978
50 21 867
50 24 913
50 27 615
50 28 771
50 29 191
50 30 979
50 32 615
50 33 518
50 37 263
50 38 791
50 46 425
50 50 134
50 51 501
50 52 146
50 56 238
50 67 210
50 72 549
50 77 454
50 78 119
50 81 756
50 83 400
50 86 649
50 87 970
50 93 769
50 95 666
50 97 292
51 1 16
51 3 979
51 4 365
51 6 737
51 7 317
51 9 350
51 12 197
51 13 804
51 14 21
51 21 775
51 23 169
51 29 98
51 30 727
51 31 337
51 33 138
51 34 159
51 35 732
51 36 196
51 38 353
51 41 862
51 43 837
51 47 302
51 48 418
51 49 285
51 50 664
51 52 676
51 57 759
51 58 928
51 62 681
51 63 25
51 66 866
51 68 274
51 69 811
51 74 909
51 76 936
51 77 858
51 80 63
51 83 656
51 86 578
51 87 63
51 89 945
51 90 781
51 95 149
51 97 33
52 1 584
52 11 18
52 17 663
52 19 754
52 22 675
52 23 156
52 26 34
52 27 545
52 30 306
52 32 114
52 33 53
52 38 518
52 39 118
52 42 197
52 45 481
52 46 11
52 62 183
52 64 731
52 65 682
52 67 413
52 68 499
52 72 112
52 74 102
52 75 529
52 79 445
52 80 763
52 81 315
52 82 512
52 85 238
52 87 484
52 90 523
52 95 846
52 99 689
53 0 468
53 10 981
53 13 73
53 15 465
53 16 886
53 22 766
53 23 241
53 25 509
53 28 695
53 30 43
53 33 332
53 35 940
53 39 575
53 40 626
53 43 119
53 44 472
53 45 145
53 51 414
53 54 553
53 56 140
53 57 503
53 59 37
53 70 895
53 75 973
53 76 210
53 78 297
53 79 902
53 81 663
53 87 192
53 88 397
53 91 756
53 96 802
53 98 0
54 1 220
54 2 252
54 7 756
54 8 791
54 9 779
54 10 934
54 11 383
54 14 217
54 15 435
54 17 749
54 22 154
54 25 29
54 26 112
54 30 360
54 32 581
54 35 235
54 39 918
54 40 864
54 41 487
54 44 764
54 45 283
54 47 435
54 50 780
54 51 655
54 54 238
54 58 814
54 59 401
54 63 285
54 64 883
54 67 473
54 71 253
54 73 22
54 79 955
54 81 859
54 83 307
54 86 849
54 88 87
54 90 766
54 91 912
54 94 697
54 96 356
54 97 274
55 0 631
55 4 645
55 5 571
55 8 543
55 12 129
55 13 444
55 14 263
55 17 992
55 21 224
55 23 280
55 24 731
55 26 531
55 28 604
55 31 521
55 32 847
55 33 612
55 35 799
55 38 387
55 42 486
55 45 834
55 48 606
55 52 315
55 53 395
55 55 955
55 57 535
55 58 371
55 59 258
55 61 669
55 63 596
55 64 287
55 68 593
55 70 534
55 72 777
55 73 179
55 75 621
55 89 274
55 91 135
55 94 422
55 95 208
55 98 468
56 0 973
56 3 423
56 8 818
56 14 346
56 19 344
56 21 63
56 29 775
56 30 619
56 34 299
56 37 711
56 38 636
56 40 293
