500 500
299 320 179
301 290 422
302 223 390
303 227 945
303 296 571
304 391 583
306 468 408
306 499 637
307 135 806
307 368 722
307 404 969
310 91 949
310 175 698
310 495 125
311 328 737
312 182 480
313 28 42
313 169 198
315 51 749
315 61 386
315 102 610
317 242 743
318 450 895
319 358 858
319 362 43
320 442 403
321 84 806
321 412 98
321 447 879
322 270 407
325 32 372
331 38 436
334 51 665
334 108 628
334 214 313
335 116 153
335 181 994
335 423 504
336 206 621
336 278 80
336 348 722
337 59 615
339 185 337
339 265 205
341 136 336
341 208 69
342 372 807
343 0 149
343 283 521
343 388 720
344 66 710
346 123 581
347 97 726
349 214 625
350 159 534
351 248 927
352 392 517
354 291 156
355 334 980
356 94 19
357 236 443
357 382 911
357 417 162
357 449 69
358 90 298
358 268 127
359 275 188
360 228 466
361 423 901
362 31 361
363 406 509
364 65 76
364 295 926
364 350 40
365 224 16
366 179 38
367 17 960
367 71 890
367 72 566
368 79 184
368 240 177
368 266 151
368 327 585
369 49 852
369 283 895
369 378 351
371 277 51
371 479 370
372 269 118
374 77 93
374 226 257
375 492 316
376 126 126
376 203 197
376 398 428
376 451 523
377 196 273
378 203 159
379 40 922
379 151 888
379 235 340
379 272 572
381 359 67
382 138 399
383 312 121
384 33 590
385 278 824
386 0 10
386 129 519
387 81 696
387 337 411
388 488 578
389 473 943
390 495 127
392 92 326
392 244 554
392 421 988
392 458 114
394 161 855
394 338 55
395 188 666
396 118 828
396 134 454
396 439 916
397 96 608
399 439 997
400 499 376
403 46 912
406 205 613
407 216 163
408 73 577
409 199 299
409 429 481
412 53 329
412 265 808
417 212 86
418 33 85
418 111 237
422 4 178
422 428 209
423 348 801
424 157 933
425 229 45
425 416 214
427 93 910
430 285 892
430 481 208
432 159 283
433 78 342
433 99 863
433 216 313
436 334 246
439 94 624
440 371 500
440 394 341
442 295 480
444 284 833
446 110 81
446 128 803
446 210 397
446 279 593
446 380 387
450 415 254
451 103 991
452 46 798
452 263 237
453 299 577
454 225 82
454 400 666
454 411 305
454 436 250
454 452 766
455 432 401
456 497 458
457 235 156
457 242 9
459 210 601
461 113 402
462 5 775
462 38 287
462 128 508
462 303 333
463 117 387
464 69 925
464 429 685
468 488 575
469 46 898
469 149 538
469 226 779
469 415 136
470 281 974
471 141 985
471 273 327
