100 2100
29 26 683
29 32 740
29 37 708
29 40 336
29 43 447
29 49 263
29 53 75
29 56 942
29 69 212
29 75 959
29 77 314
29 85 2
29 86 186
29 87 556
29 96 394
29 98 352
29 99 295
30 0 998
30 1 575
30 15 492
30 27 205
30 28 448
30 30 349
30 31 331
30 35 656
30 38 883
30 41 954
30 52 390
30 65 267
30 73 606
30 78 486
30 81 748
30 84 83
30 86 350
30 89 962
30 96 388
30 99 77
31 4 833
31 15 615
31 18 907
31 21 29
31 24 469
31 27 772
31 32 624
31 40 462
31 42 346
31 51 682
31 52 874
31 53 398
31 56 587
31 62 958
31 66 203
31 71 474
31 73 711
31 81 375
31 84 28
32 3 344
32 7 192
32 8 222
32 17 868
32 18 483
32 22 415
32 23 682
32 26 414
32 30 59
32 31 48
32 38 135
32 39 303
32 41 842
32 47 562
32 54 394
32 56 912
32 57 279
32 62 269
32 63 835
32 67 858
32 68 841
32 71 970
32 76 446
32 77 552
33 3 511
33 7 225
33 13 900
33 16 784
33 20 30
33 25 72
33 32 211
33 34 153
33 43 94
33 49 545
33 51 192
33 52 198
33 60 188
33 67 370
33 68 582
33 69 643
33 70 367
33 75 164
33 78 639
33 86 918
33 89 333
33 93 78
33 94 431
34 1 342
34 3 145
34 4 259
34 6 506
34 22 181
34 26 785
34 29 986
34 30 990
34 31 549
34 38 427
34 47 362
34 48 840
34 50 25
34 52 865
34 54 890
34 56 700
34 62 411
34 64 162
34 65 475
34 72 273
34 74 174
34 82 927
34 83 212
34 86 270
34 87 343
34 93 8
35 4 973
35 8 949
35 13 538
35 14 598
35 15 905
35 22 425
35 36 940
35 38 345
35 45 575
35 52 841
35 57 289
35 59 115
35 64 618
35 75 165
35 76 75
35 78 17
35 92 249
35 93 292
35 96 713
36 6 891
36 8 926
36 9 747
36 10 565
36 19 404
36 20 798
36 23 717
36 26 361
36 34 641
36 37 797
36 39 311
36 43 848
36 47 669
36 52 289
36 53 422
36 55 284
36 59 758
36 61 323
36 74 116
36 77 336
36 78 222
36 85 383
36 91 505
36 96 418
37 3 763
37 4 956
37 11 78
37 14 630
37 25 320
37 28 177
37 33 271
37 36 306
37 39 533
37 46 822
37 63 834
37 64 565
37 67 194
37 70 426
37 71 98
37 72 736
37 76 141
37 78 530
37 83 711
37 94 788
37 95 613
38 3 484
38 10 556
38 18 911
38 26 741
38 27 282
38 37 522
38 41 616
38 55 911
38 61 873
38 65 672
38 66 275
38 77 957
38 79 35
38 85 766
38 86 263
38 89 531
39 0 913
39 12 243
39 16 584
39 28 110
39 32 438
39 34 823
39 36 479
39 43 324
39 51 411
39 57 667
39 61 925
39 64 491
39 66 953
39 67 162
39 68 863
39 69 256
39 73 389
39 77 425
39 79 885
39 80 227
39 82 737
39 86 64
39 88 392
39 90 919
39 92 654
39 96 507
39 97 16
40 2 113
40 6 597
40 10 180
40 20 427
40 26 592
40 28 14
40 30 358
40 37 429
40 38 494
40 40 509
40 42 364
40 45 882
40 53 337
40 54 159
40 55 713
40 60 952
40 68 759
40 73 518
40 78 846
40 79 168
40 92 134
40 97 82
41 1 458
41 2 502
41 3 466
41 6 618
41 8 765
41 11 44
41 14 785
41 24 41
41 27 582
41 35 613
41 38 626
41 40 316
41 43 808
41 55 276
41 63 875
41 67 417
41 69 331
41 70 178
41 77 860
41 85 741
41 87 809
41 92 127
41 98 474
42 8 193
42 9 464
42 11 21
42 15 461
42 23 331
42 32 5
42 36 235
42 39 932
42 50 978
42 54 291
42 61 907
42 64 90
42 68 222
42 76 51
42 90 840
42 94 163
42 96 982
43 0 474
43 3 902
43 12 381
43 13 511
43 18 599
43 20 591
43 21 880
43 23 348
43 25 27
43 27 333
43 34 126
43 35 811
43 41 652
43 44 905
43 45 243
43 53 507
43 54 34
43 60 839
43 66 911
43 68 507
43 72 601
43 85 56
43 88 477
43 93 16
43 94 335
43 95 978
43 97 295
43 98 314
44 0 961
44 2 112
44 5 62
44 6 745
44 21 309
44 27 148
44 36 304
44 38 634
44 43 675
44 46 656
44 55 824
44 56 35
44 57 623
44 58 228
44 60 52
44 72 517
44 76 755
44 77 513
44 82 429
44 93 325
44 94 142
44 99 330
45 1 888
45 8 158
45 9 532
45 10 17
45 21 901
45 22 127
45 26 294
45 33 613
45 35 283
45 36 591
45 39 249
45 40 42
45 49 566
45 52 663
45 55 691
45 63 503
45 64 857
45 67 236
45 70 942
45 76 793
45 77 809
45 78 433
45 79 736
45 85 743
45 88 438
45 91 380
45 93 400
45 98 40
46 1 557
46 4 513
46 5 369
46 11 622
46 18 275
46 26 221
46 29 87
46 35 879
46 42 789
46 46 735
46 48 414
46 49 779
46 53 34
46 55 966
46 56 426
46 58 616
46 59 325
46 67 918
46 78 221
46 82 580
46 83 330
46 86 532
46 87 622
46 88 96
46 91 517
46 93 490
46 94 492
46 95 420
46 98 553
47 1 898
47 6 635
47 8 584
47 11 369
47 17 715
47 27 63
47 31 605
47 33 467
47 35 695
47 40 342
47 42 431
47 46 102
47 48 739
47 49 965
47 50 127
47 54 665
47 60 167
47 71 587
47 72 258
47 81 481
47 92 341
47 93 327
47 94 903
48 3 175
48 4 924
48 12 237
48 15 539
48 16 649
48 20 699
48 22 922
48 35 111
48 38 44
48 39 893
48 46 345
48 48 242
48 49 683
48 54 80
48 55 236
48 69 872
48 71 991
48 85 665
48 91 957
48 95 57
48 97 776
49 2 4
49 6 734
49 7 862
49 15 607
49 17 106
49 27 407
49 32 2
49 36 775
49 37 940
49 38 254
49 40 743
49 46 709
49 56 923
49 67 373
49 76 904
49 78 679
49 84 34
49 91 174
49 93 455
49 95 373
50 0 702
50 2 567
50 4 442
50 6 310
50 8 160
50 12 776
50 14 273
50 16 300
50 17 816
50 23 267
50 29 659
50 30 714
50 38 571
50 44 251
50 45 367
50 51 559
50 57 940
50 61 343
50 64 618
50 65 658
50 66 755
50 67 12
50 68 210
50 71 343
50 79 585
50 85 248
50 86 571
50 92 78
50 98 37
51 3 31
51 8 542
51 11 859
51 15 603
51 18 819
51 20 184
51 24 721
51 31 622
51 37 128
51 38 535
51 52 579
51 54 618
51 63 891
51 67 366
51 75 215
51 80 921
51 82 312
52 3 651
52 12 344
52 13 582
52 15 181
52 29 369
52 31 780
52 35 436
52 37 501
52 38 366
52 43 29
52 57 413
52 59 837
52 64 203
52 71 426
52 85 765
52 86 912
52 87 912
52 88 442
52 89 779
52 94 338
52 98 164
52 99 860
53 8 394
53 13 349
53 14 335
53 22 555
53 24 555
53 30 767
53 34 22
53 38 804
53 44 161
53 47 111
53 49 141
53 61 822
53 68 851
53 70 217
53 73 272
53 79 8
53 87 10
53 89 105
53 91 762
53 94 197
54 6 838
54 14 913
54 15 356
54 19 485
54 22 881
54 25 896
54 27 97
54 37 34
54 38 126
54 42 496
54 52 780
54 58 600
54 60 923
54 62 93
54 66 639
54 70 20
54 71 855
54 72 128
54 73 43
54 77 970
54 80 637
54 88 226
54 89 129
54 97 630
55 1 198
55 7 517
55 8 178
55 12 629
55 13 355
55 15 425
55 16 834
55 17 580
55 22 270
55 23 350
55 32 989
55 35 86
55 36 342
55 39 316
55 41 942
55 42 676
55 47 590
55 62 114
55 72 418
55 76 959
55 84 466
55 89 617
55 93 881
56 6 104
56 26 284
56 30 239
56 36 981
56 37 643
56 38 430
56 43 833
56 45 883
56 47 996
56 51 313
56 53 257
56 54 474
56 61 141
56 66 84
56 77 151
56 79 377
56 83 85
56 84 387
56 85 422
56 86 795
56 87 145
56 88 463
56 97 30
56 99 450
57 0 527
57 1 449
57 14 941
57 18 901
57 21 334
57 27 624
57 29 198
57 31 474
57 32 33
57 37 278
57 42 233
57 43 201
57 47 676
57 49 233
57 55 693
57 56 246
57 62 264
57 71 652
57 73 395
57 78 429
57 80 404
57 84 922
58 1 344
58 16 432
58 23 237
58 28 413
58 33 854
58 37 794
58 40 958
58 43 140
58 47 333
58 49 481
58 51 623
58 60 235
58 61 227
58 65 831
58 75 181
58 76 412
59 1 631
59 4 438
59 7 11
59 8 257
59 18 65
59 22 265
59 23 427
59 25 501
59 26 67
59 28 393
59 29 813
59 30 432
59 47 725
59 53 531
59 56 518
59 57 606
59 64 268
59 76 768
59 78 703
59 85 624
59 88 857
59 95 152
59 98 530
60 5 864
60 17 782
60 22 55
60 24 40
60 30 349
60 36 572
60 43 360
60 47 738
60 48 647
60 60 643
60 63 228
60 65 998
60 67 599
60 72 422
60 83 476
60 84 287
60 90 835
60 98 165
61 5 321
61 8 743
61 13 241
61 14 488
61 21 196
61 28 453
61 32 141
61 34 230
61 37 372
61 55 144
61 57 278
61 58 88
61 60 654
61 62 385
61 71 930
61 76 532
61 81 522
61 84 294
61 98 962
62 0 776
62 2 409
62 5 578
62 6 149
62 16 961
62 17 345
62 18 108
62 22 455
62 26 987
62 29 627
62 31 254
62 33 897
62 36 128
62 43 755
62 48 830
62 62 561
62 64 543
62 69 834
62 71 890
62 75 610
62 83 321
62 85 481
62 90 323
62 96 659
62 99 464
63 3 327
63 6 115
63 9 607
63 12 340
63 27 224
63 30 325
63 37 629
63 44 438
63 45 486
63 46 709
63 49 740
63 68 514
63 71 604
63 79 906
63 82 358
63 85 503
63 87 915
63 91 183
64 1 347
64 11 884
64 14 372
64 18 586
64 19 359
64 27 577
64 33 905
64 34 193
64 36 600
64 39 133
64 44 119
64 47 731
64 48 965
64 55 800
64 61 835
64 69 703
64 70 427
64 80 355
64 82 672
64 90 88
64 99 666
65 1 767
65 5 103
65 25 690
65 27 969
65 28 762
65 29 92
65 32 95
65 45 805
65 50 645
65 51 250
65 56 295
65 58 803
65 60 537
65 62 681
65 74 47
65 76 751
65 79 846
65 80 405
65 81 705
65 83 74
65 86 571
65 87 849
65 92 157
65 95 755
66 1 144
66 7 969
66 12 728
66 15 759
66 20 959
66 23 124
66 26 567
66 46 831
66 60 264
66 66 300
66 67 641
66 76 649
66 79 21
66 87 367
66 88 180
66 89 812
66 94 695
66 96 913
67 5 20
67 17 754
67 21 662
67 23 634
67 26 864
67 41 272
67 43 388
67 47 300
67 53 817
67 54 800
67 56 637
67 64 74
67 66 875
67 77 408
67 80 159
67 83 347
67 87 220
67 94 983
67 99 294
68 2 790
68 4 336
68 9 626
68 12 745
68 14 54
68 22 451
68 30 5
68 37 299
68 40 378
68 42 19
68 43 924
68 48 171
68 72 506
68 79 186
68 84 231
68 89 288
68 94 660
68 99 135
69 3 516
69 5 662
69 11 593
69 15 639
69 20 120
69 24 792
69 28 867
69 33 282
69 38 911
69 41 265
69 44 408
69 47 19
69 48 366
69 51 262
69 61 183
69 69 346
69 79 575
69 97 324
69 98 100
70 2 336
70 4 483
70 11 22
70 16 759
70 19 562
70 20 887
70 23 33
70 26 334
70 31 492
70 32 653
70 34 607
70 36 179
70 37 779
70 38 433
70 40 280
70 42 705
70 49 31
70 54 586
70 59 920
70 65 489
70 71 756
70 72 337
70 79 592
70 82 255
70 94 244
70 96 992
71 4 429
71 8 801
71 13 457
71 18 280
71 22 460
71 23 975
71 26 668
71 31 5
71 39 635
71 45 140
71 48 709
71 56 287
71 58 770
71 62 346
71 68 936
71 80 460
71 87 379
71 90 515
71 92 469
72 10 986
72 15 801
72 17 429
72 19 746
72 22 502
72 24 645
72 25 799
72 32 559
72 39 476
72 40 13
72 52 844
72 53 131
72 54 119
72 56 290
72 58 671
72 64 848
72 69 330
72 83 227
72 88 238
72 90 193
72 93 955
73 0 859
73 1 974
73 22 255
73 36 570
73 38 579
73 49 521
73 50 926
73 57 198
73 59 951
73 66 474
73 70 978
73 71 998
73 77 920
73 78 212
73 89 934
74 2 704
74 3 178
74 5 796
74 8 755
74 11 509
74 14 94
74 17 192
74 21 429
74 25 51
74 26 682
74 27 436
74 38 352
74 41 213
74 42 611
74 50 133
74 55 181
74 64 440
74 65 157
74 66 310
74 70 905
74 74 414
74 77 680
74 78 160
74 79 424
74 82 859
74 84 106
75 0 14
75 8 486
75 10 790
75 18 414
75 20 159
75 22 617
75 24 933
75 34 801
75 36 52
75 40 21
75 45 256
75 61 163
75 69 7
75 71 260
75 84 863
75 89 810
75 90 678
76 3 904
76 13 946
76 15 846
76 20 512
76 21 195
76 28 847
76 29 76
76 36 600
76 38 937
76 39 9
76 52 833
76 55 444
76 56 977
76 79 751
76 84 103
76 85 674
76 95 979
77 3 453
77 7 611
77 10 871
77 15 185
77 16 448
77 17 178
77 18 475
77 19 504
77 23 554
77 31 406
77 40 895
77 44 359
77 49 431
77 52 652
77 58 655
77 72 122
77 73 357
77 76 992
77 78 83
77 80 736
77 87 596
77 90 737
77 91 114
77 97 389
77 98 406
78 1 127
78 6 215
78 29 288
78 33 169
78 36 137
78 37 887
78 46 125
78 52 465
78 54 870
78 58 328
78 65 348
78 68 415
78 72 503
78 74 355
78 81 409
79 2 220
79 3 400
79 8 381
79 14 41
79 23 357
79 30 41
79 35 425
79 36 449
79 39 382
79 43 750
79 52 345
79 53 581
79 66 873
79 73 548
79 77 612
79 78 816
79 80 970
79 86 145
79 94 192
79 97 687
80 5 644
80 9 16
80 15 150
80 33 713
80 39 193
80 44 519
80 65 73
80 67 686
80 75 404
80 77 591
80 83 594
80 87 714
80 89 61
80 93 586
81 6 403
81 7 599
81 9 724
81 14 79
81 16 654
81 17 776
81 19 177
81 20 134
81 22 483
81 28 294
81 50 471
81 60 378
81 63 854
81 72 724
81 77 705
81 82 730
81 83 636
81 89 18
81 97 992
81 98 273
82 5 836
82 6 798
82 11 877
82 12 912
82 13 600
82 15 92
82 19 701
82 43 699
82 46 82
82 47 844
82 60 263
82 64 742
82 67 296
82 77 687
82 82 648
82 86 213
83 2 472
83 6 478
83 7 102
83 15 420
83 18 968
83 19 247
83 20 526
83 26 843
83 27 265
83 30 105
83 31 710
83 33 98
83 37 868
83 48 871
83 55 484
83 56 440
83 59 107
83 63 979
83 64 496
83 78 477
83 80 330
83 81 877
83 92 483
84 1 865
84 2 672
84 3 828
84 7 24
84 11 308
84 12 399
84 21 344
84 27 340
84 30 364
84 32 436
84 36 264
84 50 972
84 80 640
84 82 545
84 85 173
84 86 151
84 88 495
84 92 903
84 96 765
84 99 32
85 0 839
85 4 837
85 6 58
85 13 767
85 14 569
85 22 701
85 23 229
85 25 688
85 33 51
85 40 458
85 50 130
85 51 642
85 52 985
85 62 909
85 66 648
85 67 102
85 68 547
85 78 119
85 81 904
85 89 378
85 90 743
85 96 393
86 7 861
86 10 165
86 11 893
86 12 293
86 25 929
86 28 322
86 33 315
86 41 113
86 43 941
86 48 668
86 51 590
86 62 869
86 69 27
86 71 142
86 72 769
86 77 971
86 78 140
86 84 404
86 87 930
86 90 768
86 91 857
86 94 436
87 0 312
87 2 495
87 10 801
87 17 526
87 18 331
87 21 141
87 22 639
87 25 958
87 34 554
87 40 862
87 45 65
87 56 83
87 58 136
87 61 604
87 64 654
87 71 312
87 77 420
87 79 973
87 80 99
87 81 942
87 90 52
88 9 699
88 14 515
88 15 72
88 26 709
88 34 674
88 35 956
88 36 934
88 43 529
88 48 496
88 49 923
88 50 800
88 55 772
88 61 89
88 63 533
88 68 556
88 75 369
88 81 651
88 82 907
88 84 299
88 93 754
88 98 942
89 7 99
89 16 242
89 20 767
89 22 129
89 38 70
89 41 815
89 46 48
89 47 34
89 59 297
89 65 436
89 68 615
89 70 624
89 72 573
89 73 443
89 81 607
89 91 646
90 2 820
90 10 128
90 28 909
90 34 941
90 39 899
90 43 175
90 45 508
90 51 305
90 53 451
90 63 576
90 65 185
90 67 857
90 70 503
90 72 13
90 73 789
90 75 211
90 79 945
90 83 92
90 84 700
90 85 993
90 86 491
90 96 88
90 99 3
91 1 810
91 3 879
91 15 418
91 33 76
91 34 136
91 38 989
91 48 609
91 58 841
91 59 72
91 76 654
91 83 925
91 86 986
91 90 748
91 91 334
91 92 443
91 95 198
91 99 978
92 5 817
92 9 443
92 11 38
92 14 926
92 16 906
92 17 713
92 19 202
92 33 768
92 35 766
92 43 573
92 44 594
92 61 607
92 64 247
92 70 267
92 71 299
92 75 537
92 90 563
92 97 156
93 4 215
93 11 896
93 17 310
93 24 673
93 28 498
93 36 982
93 40 99
93 42 144
93 47 432
93 50 890
93 54 264
93 62 153
93 64 288
93 66 760
93 67 10
93 70 835
93 73 417
93 77 733
93 79 716
93 81 569
93 82 780
93 86 457
93 90 190
94 0 972
94 3 293
94 12 946
94 13 307
94 19 511
94 33 211
94 35 693
94 37 98
94 43 49
94 49 180
94 58 346
94 60 11
94 71 701
94 75 878
94 81 596
94 90 242
94 93 32
94 96 274
94 99 800
95 0 313
95 2 322
95 12 577
95 16 784
95 31 749
95 32 257
95 37 752
95 59 43
95 65 140
95 66 615
95 78 525
95 81 874
95 90 936
95 95 858
95 96 983
96 7 872
96 8 465
96 17 833
96 19 949
96 29 878
96 30 150
96 32 515
96 38 2
96 48 60
96 50 866
96 51 336
96 61 219
96 69 245
96 71 673
96 72 412
96 81 535
96 87 781
96 95 391
97 6 500
97 17 72
97 20 753
97 24 575
97 30 476
97 33 366
97 41 863
97 42 896
97 45 261
97 49 449
97 51 552
97 53 350
97 55 242
97 56 297
97 61 983
97 62 733
97 67 472
97 73 758
97 77 605
97 78 406
97 80 696
97 82 21
97 84 861
97 98 628
97 99 346
98 2 60
98 7 29
98 17 552
98 20 464
98 36 184
98 37 134
98 41 270
98 42 523
98 54 433
98 63 619
98 67 769
98 73 735
98 78 183
98 80 387
98 81 813
98 85 410
