100 8100
6 11 348
6 12 820
6 13 587
6 14 780
6 15 416
6 17 760
6 18 864
6 19 214
6 20 109
6 22 495
6 23 289
6 24 569
6 25 656
6 26 96
6 27 683
6 28 481
6 29 307
6 30 232
6 32 318
6 33 282
6 34 619
6 35 837
6 36 80
6 37 32
6 38 570
6 39 224
6 40 452
6 41 499
6 43 238
6 45 311
6 46 944
6 47 716
6 48 182
6 50 891
6 51 164
6 52 166
6 53 525
6 54 491
6 55 374
6 56 379
6 58 111
6 60 648
6 61 424
6 62 374
6 63 895
6 64 981
6 65 570
6 68 250
6 69 984
6 70 376
6 71 810
6 72 841
6 73 234
6 74 970
6 75 975
6 77 41
6 79 273
6 80 843
6 82 641
6 84 78
6 85 901
6 86 931
6 88 89
6 89 408
6 91 266
6 92 794
6 93 425
6 94 473
6 95 61
6 96 269
6 97 468
6 98 102
6 99 965
7 0 663
7 1 87
7 3 576
7 4 414
7 5 707
7 6 89
7 7 265
7 8 453
7 9 37
7 11 796
7 12 617
7 13 554
7 14 543
7 15 156
7 17 608
7 18 568
7 19 33
7 20 843
7 21 142
7 22 969
7 23 485
7 24 631
7 25 459
7 26 991
7 28 234
7 29 779
7 30 736
7 31 177
7 32 867
7 33 779
7 36 806
7 37 777
7 38 451
7 39 459
7 40 665
7 41 529
7 42 880
7 43 18
7 45 371
7 46 156
7 47 743
7 48 342
7 49 269
7 50 51
7 51 624
7 52 781
7 53 771
7 56 961
7 57 129
7 58 650
7 59 608
7 60 531
7 62 315
7 63 109
7 64 22
7 66 671
7 69 994
7 70 443
7 71 758
7 73 369
7 74 625
7 75 259
7 76 252
7 77 674
7 78 30
7 79 77
7 80 224
7 82 512
7 83 472
7 84 342
7 85 422
7 86 457
7 87 674
7 89 820
7 90 684
7 92 797
7 93 550
7 94 65
7 95 666
7 96 687
7 97 812
7 98 889
7 99 96
8 0 998
8 1 931
8 2 127
8 4 258
8 5 191
8 6 524
8 7 43
8 8 272
8 9 200
8 10 985
8 11 85
8 12 224
8 13 644
8 14 821
8 16 353
8 19 883
8 22 196
8 23 811
8 24 767
8 25 576
8 26 171
8 27 870
8 29 718
8 30 712
8 31 218
8 32 167
8 33 486
8 34 72
8 35 986
8 36 640
8 37 247
8 38 745
8 39 570
8 40 248
8 42 637
8 44 585
8 45 748
8 47 417
8 48 646
8 49 442
8 50 988
8 51 371
8 52 764
8 54 587
8 56 991
8 57 116
8 58 766
8 59 194
8 60 185
8 61 850
8 62 395
8 63 177
8 64 448
8 65 489
8 66 194
8 67 865
8 68 952
8 69 730
8 70 585
8 71 780
8 72 671
8 73 313
8 74 173
8 75 771
8 78 10
8 80 422
8 81 797
8 82 902
8 83 542
8 84 474
8 85 404
8 86 697
8 87 9
8 89 407
8 90 175
8 91 453
8 92 830
8 93 393
8 94 966
8 95 80
8 96 801
8 97 732
8 99 561
9 1 190
9 2 47
9 3 256
9 4 155
9 5 822
9 6 160
9 8 767
9 10 26
9 12 200
9 13 524
9 14 957
9 16 369
9 17 147
9 18 458
9 20 469
9 21 183
9 22 13
9 23 333
9 24 471
9 25 828
9 26 984
9 27 516
9 28 65
9 29 751
9 30 239
9 31 72
9 33 407
9 34 713
9 35 324
9 36 928
9 37 531
9 38 527
9 39 281
9 40 757
9 41 141
9 42 234
9 43 345
9 45 948
9 47 683
9 48 169
9 49 125
9 50 253
9 51 784
9 52 350
9 54 332
9 56 985
9 57 467
9 58 859
9 59 129
9 61 858
9 62 954
9 63 589
9 64 898
9 65 984
9 66 937
9 67 380
9 69 100
9 70 288
9 71 553
9 72 553
9 73 322
9 74 767
9 76 986
9 78 390
9 79 186
9 80 246
9 82 167
9 83 353
9 84 13
9 87 993
9 88 176
9 90 807
9 91 721
9 93 263
9 95 118
9 96 917
9 97 884
9 98 990
9 99 643
10 2 573
10 3 850
10 4 568
10 5 887
10 7 701
10 8 366
10 9 11
10 10 541
10 11 621
10 13 810
10 14 944
10 15 57
10 17 103
10 18 87
10 19 900
10 22 555
10 24 548
10 26 589
10 27 325
10 28 298
10 29 44
10 30 798
10 31 247
10 32 63
10 33 505
10 34 134
10 35 855
10 36 4
10 37 567
10 38 399
10 39 741
10 42 289
10 44 658
10 45 657
10 46 621
10 47 662
10 50 686
10 51 205
10 52 925
10 53 106
10 54 969
10 55 881
10 56 80
10 58 508
10 59 214
10 60 545
10 61 952
10 62 998
10 63 258
10 66 150
10 67 169
10 68 952
10 70 51
10 71 88
10 72 728
10 73 378
10 77 763
10 78 394
10 79 885
10 80 76
10 81 828
10 82 9
10 83 24
10 84 921
10 85 647
10 86 707
10 87 956
10 90 530
10 91 844
10 92 292
10 93 149
10 94 586
10 95 410
10 96 11
10 97 252
10 98 100
10 99 105
11 0 451
11 1 476
11 3 705
11 4 543
11 5 454
11 7 677
11 8 732
11 10 390
11 11 410
11 12 739
11 13 818
11 15 94
11 18 305
11 19 443
11 21 833
11 22 40
11 23 333
11 25 228
11 27 982
11 28 333
11 29 52
11 31 507
11 32 159
11 33 349
11 34 46
11 35 254
11 36 980
11 37 90
11 38 875
11 39 816
11 40 318
11 42 714
11 44 551
11 46 919
11 47 622
11 48 410
11 49 169
11 50 799
11 51 577
11 52 295
11 53 451
11 55 472
11 57 229
11 58 178
11 60 189
11 61 908
11 62 186
11 64 919
11 65 280
11 66 319
11 67 552
11 68 640
11 69 485
11 70 855
11 71 113
11 72 846
11 73 207
11 75 4
11 76 108
11 77 441
11 79 763
11 80 372
11 81 444
11 82 398
11 85 975
11 87 382
11 88 398
11 90 519
11 91 249
11 92 657
11 93 745
11 94 94
11 95 528
11 96 406
11 97 433
11 98 282
12 0 574
12 1 158
12 2 953
12 3 56
12 4 209
12 5 947
12 6 856
12 7 672
12 9 372
12 10 132
12 11 211
12 12 43
12 14 964
12 15 845
12 17 425
12 18 133
12 19 385
12 20 98
12 21 886
12 22 841
12 24 623
12 26 771
12 28 743
12 29 334
12 30 528
12 32 769
12 34 830
12 36 128
12 37 779
12 39 511
12 40 867
12 41 92
12 42 462
12 44 815
12 45 196
12 48 834
12 49 753
12 50 549
12 51 358
12 52 772
12 55 127
12 56 986
12 57 597
12 58 260
12 59 692
12 60 259
12 61 703
12 62 89
12 63 373
12 64 352
12 65 483
12 67 998
12 68 144
12 69 752
12 70 157
12 72 74
12 73 625
12 74 210
12 75 271
12 78 874
12 79 456
12 80 483
12 81 946
12 82 304
12 83 919
12 84 652
12 85 154
12 86 328
12 87 148
12 88 476
12 89 612
12 90 928
12 91 326
12 92 830
12 94 596
12 95 417
12 96 801
12 97 896
12 99 706
13 0 842
13 1 722
13 2 773
13 3 294
13 4 271
13 5 22
13 6 855
13 7 393
13 8 538
13 9 731
13 11 990
13 13 230
13 14 894
13 15 468
13 16 109
13 17 99
13 19 428
13 24 651
13 25 478
13 27 108
13 28 920
13 29 937
13 30 798
13 31 386
13 33 171
13 35 116
13 37 56
13 38 554
13 39 466
13 40 977
13 42 8
13 43 781
13 44 557
13 45 587
13 46 531
13 47 989
13 48 651
13 49 613
13 50 498
13 51 63
13 52 102
13 53 108
13 54 964
13 55 354
13 56 804
13 57 922
13 58 853
13 59 652
13 60 578
13 62 470
13 63 456
13 64 883
13 66 423
13 67 751
13 68 338
13 69 180
13 71 327
13 72 476
13 74 868
13 75 741
13 76 350
13 77 472
13 78 151
13 79 836
13 80 154
13 81 273
13 82 577
13 83 916
13 84 715
13 85 330
13 86 729
13 87 770
13 88 21
13 89 883
13 90 189
13 92 476
13 93 399
13 94 717
13 96 530
13 97 186
13 99 699
14 0 217
14 1 862
14 2 779
14 5 580
14 6 371
14 7 9
14 8 611
14 9 424
14 10 381
14 11 678
14 12 729
14 14 76
14 15 41
14 16 167
14 19 752
14 20 803
14 21 102
14 22 545
14 23 332
14 24 816
14 26 690
14 28 57
14 29 633
14 31 952
14 32 783
14 33 623
14 34 40
14 35 922
14 37 3
14 38 870
14 39 43
14 40 185
14 41 335
14 42 829
14 43 475
14 44 135
14 45 67
14 46 969
14 47 73
14 48 47
14 49 506
14 50 378
14 51 443
14 52 966
14 54 107
14 56 26
14 58 344
14 59 993
14 60 172
14 63 190
14 64 25
14 65 970
14 66 862
14 67 26
14 68 48
14 70 38
14 71 794
14 73 94
14 74 933
14 75 991
14 76 88
14 78 644
14 79 506
14 80 683
14 81 153
14 82 282
14 84 171
14 85 88
14 86 498
14 87 919
14 88 7
14 89 646
14 92 816
14 93 943
14 95 154
14 96 397
14 97 183
14 98 489
14 99 812
15 0 415
15 1 704
15 2 990
15 3 635
15 4 418
15 5 74
15 6 36
15 9 841
15 10 168
15 11 657
15 14 719
15 16 346
15 17 803
15 18 422
15 20 55
15 21 406
15 22 421
15 23 739
15 24 606
15 25 309
15 26 287
15 27 384
15 28 593
15 29 694
15 30 668
15 31 489
15 33 726
15 34 152
15 35 444
15 36 215
15 37 323
15 40 713
15 41 518
15 42 787
15 44 453
15 45 956
15 46 34
15 47 52
15 48 878
15 49 4
15 50 325
15 52 672
15 54 678
15 55 225
15 57 345
15 59 901
15 61 671
15 62 452
15 63 421
15 64 150
15 65 869
15 66 387
15 67 496
15 68 683
15 69 669
15 71 399
15 72 424
15 73 643
15 75 659
15 76 119
15 77 534
15 79 494
15 83 161
15 84 661
15 86 198
15 88 365
15 89 551
15 90 30
15 91 214
15 92 258
15 93 601
15 94 561
15 95 813
15 96 615
15 98 454
15 99 973
16 1 989
16 2 498
16 3 270
16 4 149
16 5 418
16 6 392
16 7 436
16 8 399
16 10 847
16 11 872
16 12 928
16 13 432
16 14 9
16 16 470
16 17 100
16 18 274
16 19 704
16 21 410
16 22 63
16 23 47
16 24 744
16 25 970
16 26 950
16 27 385
16 28 772
16 29 433
16 30 873
16 31 77
16 32 640
16 33 345
16 34 372
16 35 823
16 36 981
16 37 34
16 39 455
16 40 397
16 41 941
16 42 173
16 43 220
16 45 913
16 46 501
16 47 380
16 48 331
16 49 902
16 50 443
16 51 761
16 52 767
16 53 14
16 54 363
16 55 517
16 56 761
16 57 14
16 58 70
16 59 67
16 60 17
16 61 727
16 62 41
16 64 835
16 65 635
16 66 447
16 67 263
16 68 607
16 69 862
16 70 803
16 72 86
16 73 328
16 74 837
16 75 900
16 76 962
16 77 324
16 78 590
16 79 884
16 80 713
16 81 425
16 82 790
16 83 64
16 84 343
16 86 16
16 87 991
16 88 332
16 89 731
16 90 138
16 91 841
16 92 990
16 94 327
16 95 350
16 96 682
16 98 891
16 99 2
17 0 156
17 1 400
17 2 354
17 3 938
17 4 829
17 5 95
17 6 224
17 7 429
17 8 55
17 10 695
17 11 442
17 12 603
17 13 799
17 14 145
17 15 848
17 16 288
17 17 364
17 18 571
17 19 196
17 20 826
17 21 801
17 22 361
17 23 231
17 24 645
17 25 60
17 27 826
17 28 808
17 29 814
17 30 911
17 31 636
17 33 265
17 34 928
17 35 648
17 37 550
17 39 977
17 40 508
17 42 703
17 43 516
17 44 17
17 46 99
17 47 396
17 48 311
17 50 751
17 51 177
17 52 828
17 53 670
17 54 922
17 58 182
17 59 567
17 60 329
17 61 49
17 62 261
17 63 391
17 64 22
17 65 386
17 67 499
17 68 764
17 69 841
17 70 627
17 71 915
17 72 18
17 73 862
17 74 35
17 80 675
17 81 92
17 82 344
17 84 385
17 86 869
17 87 51
17 88 438
17 89 479
17 90 663
17 91 978
17 92 400
17 93 555
17 94 580
17 95 241
17 96 959
17 97 270
17 98 197
17 99 901
18 0 654
18 2 196
18 4 413
18 6 360
18 8 731
18 9 515
18 10 416
18 11 376
18 13 268
18 16 260
18 17 237
18 18 977
18 19 235
18 20 335
18 21 36
18 22 619
18 23 172
18 24 336
18 25 872
18 27 903
18 28 755
18 31 15
18 32 592
18 33 841
18 34 412
18 36 84
18 38 593
18 40 418
18 41 476
18 42 73
18 43 146
18 45 138
18 46 274
18 47 980
18 48 152
18 49 772
18 50 118
18 52 762
18 53 168
18 54 623
18 55 373
18 58 126
18 59 173
18 60 581
18 61 921
18 62 637
18 63 271
18 64 100
18 65 395
18 66 173
18 67 785
18 68 28
18 69 449
18 71 704
18 72 763
18 73 962
18 76 20
18 77 366
18 78 31
18 79 882
18 80 459
18 81 746
18 82 751
18 84 275
18 85 440
18 87 875
18 88 519
18 89 768
18 90 4
18 92 522
18 93 226
18 94 785
18 95 962
18 96 878
18 97 164
18 98 898
18 99 817
19 2 457
19 3 535
19 4 59
19 5 672
19 6 579
19 7 991
19 8 796
19 10 921
19 11 589
19 13 855
19 14 90
19 15 446
19 17 49
19 18 668
19 20 497
19 21 935
19 23 960
19 24 116
19 25 446
19 29 301
19 30 692
19 33 26
19 34 463
19 35 326
19 36 364
19 37 565
19 38 333
19 39 657
19 40 221
19 41 345
19 42 846
19 43 570
19 44 223
19 45 347
19 46 292
19 47 885
19 48 143
19 49 5
19 50 95
19 52 234
19 54 244
19 55 888
19 56 602
19 57 576
19 59 872
19 60 271
19 61 894
19 62 52
19 63 917
19 67 206
19 68 88
19 69 896
19 70 860
19 71 604
19 72 576
19 73 349
19 74 822
19 75 745
19 77 456
19 78 707
19 79 847
19 80 726
19 82 479
19 84 418
19 85 949
19 86 837
19 87 990
19 88 111
19 89 580
19 90 712
19 91 295
19 92 404
19 93 545
19 94 836
19 95 813
19 96 415
19 97 471
19 98 150
19 99 548
20 0 126
20 1 577
20 2 817
20 3 208
20 4 906
20 5 180
20 7 645
20 8 573
20 9 626
20 11 492
20 12 812
20 13 86
20 14 857
20 15 664
20 18 534
20 19 678
20 20 821
20 21 406
20 28 621
20 29 170
20 31 176
20 32 200
20 33 254
20 34 918
20 35 643
20 36 90
20 37 235
20 38 929
20 40 631
20 42 39
20 43 120
20 44 585
20 45 17
20 46 954
20 47 923
20 48 316
20 49 152
20 50 222
20 52 279
20 53 291
20 54 674
20 55 778
20 56 276
20 57 839
20 58 58
20 59 707
20 60 419
20 61 674
20 62 3
20 63 925
20 64 770
20 66 670
20 67 60
20 68 222
20 69 121
20 70 270
20 71 245
20 75 537
20 76 643
20 77 736
20 78 735
20 79 650
20 80 516
20 81 496
20 83 90
20 84 135
20 85 479
20 86 618
20 87 531
20 88 827
20 89 44
20 90 299
20 91 99
20 92 166
20 93 701
20 94 758
20 95 852
20 96 949
20 98 817
20 99 942
21 1 613
21 2 51
21 3 167
21 4 367
21 6 335
21 7 15
21 8 215
21 9 58
21 10 482
21 11 793
21 12 849
21 13 485
21 16 917
21 17 921
21 18 881
21 19 889
21 21 294
21 22 401
21 25 746
21 26 664
21 27 924
21 29 596
21 31 305
21 32 687
21 33 790
21 34 770
21 35 736
21 38 901
21 42 549
21 43 423
21 44 513
21 45 661
21 46 610
21 47 209
21 48 663
21 49 455
21 52 943
21 53 832
21 54 25
21 55 44
21 57 77
21 58 947
21 59 787
21 61 612
21 63 68
21 64 297
21 65 168
21 66 559
21 67 739
21 68 221
21 69 157
21 70 496
21 71 279
21 72 657
21 73 875
21 74 682
21 75 313
21 76 967
21 77 511
21 79 556
21 80 476
21 81 947
21 82 630
21 83 456
21 84 566
21 85 259
21 86 389
21 87 869
21 89 269
21 90 748
21 91 448
21 93 965
21 94 686
21 95 242
21 98 612
21 99 654
22 0 624
22 1 366
22 2 520
22 5 461
22 6 201
22 7 219
22 8 404
22 9 613
22 10 142
22 11 592
22 12 570
22 13 860
22 15 177
22 16 622
22 17 18
22 18 430
22 19 259
22 20 697
22 21 834
22 22 775
22 24 714
22 25 496
22 26 608
22 27 468
22 28 499
22 29 205
22 31 6
22 32 305
22 33 604
22 34 645
22 35 517
22 36 49
22 37 225
22 38 850
22 39 86
22 40 395
22 42 298
22 44 942
22 45 129
22 46 416
22 47 893
22 48 287
22 49 406
22 50 270
22 53 998
22 54 99
22 55 455
22 57 295
22 58 985
22 59 28
22 60 685
22 61 624
22 62 830
22 63 369
22 64 482
22 66 201
22 68 230
22 73 977
22 74 452
22 75 384
22 76 936
22 78 112
22 79 898
22 80 545
22 81 410
22 83 84
22 84 513
22 85 13
22 86 490
22 87 983
22 88 494
22 89 59
22 90 699
22 91 255
22 92 81
22 93 499
22 94 93
22 95 316
22 96 611
22 98 730
22 99 904
23 0 135
23 2 938
23 3 117
23 4 921
23 5 13
23 6 323
23 7 174
23 8 524
23 9 850
23 10 950
23 12 222
23 13 400
23 14 328
23 16 295
23 20 199
23 21 876
23 23 739
23 24 94
23 26 648
23 27 552
23 28 343
23 29 42
23 30 332
23 31 578
23 32 325
23 33 197
23 34 518
23 35 246
23 36 750
23 37 421
23 38 191
23 39 520
23 40 873
23 41 459
23 42 550
23 43 459
23 44 360
23 45 47
23 46 353
23 47 3
23 48 645
23 49 260
23 51 180
23 53 168
23 54 228
23 58 304
23 59 604
23 60 350
23 61 512
23 62 400
23 65 68
23 67 403
23 68 389
23 70 396
23 71 436
23 72 677
23 73 595
23 74 27
23 75 104
23 76 707
23 77 778
23 79 121
23 80 198
23 83 161
23 84 531
23 86 572
23 87 851
23 88 951
23 89 505
23 90 543
23 92 332
23 93 356
23 94 940
23 96 429
23 97 181
23 98 597
23 99 946
24 0 518
24 1 34
24 2 787
24 3 762
24 4 645
24 5 45
24 7 639
24 8 184
24 9 331
24 10 206
24 11 573
24 12 737
24 13 287
24 14 837
24 15 278
24 16 227
24 17 544
24 20 564
24 22 329
24 23 759
24 26 903
24 27 105
24 28 161
24 29 309
24 30 841
24 32 622
24 33 340
24 36 648
24 37 577
24 38 203
24 39 260
24 40 12
24 41 212
24 43 471
24 44 680
24 45 260
24 47 135
24 48 568
24 49 266
24 50 870
24 51 120
24 53 214
24 54 763
24 56 671
24 57 898
24 58 62
24 59 611
24 60 167
24 61 262
24 63 730
24 65 748
24 66 394
24 67 581
24 68 211
24 69 702
24 70 545
24 71 514
24 73 441
24 74 187
24 76 602
24 77 506
24 78 682
24 79 453
24 81 929
24 82 588
24 83 494
24 84 316
24 85 805
24 86 472
24 87 951
24 88 697
24 89 795
24 90 850
24 91 357
24 92 846
24 93 518
24 94 285
24 95 738
24 98 380
24 99 817
25 0 646
25 1 187
25 2 659
25 3 79
25 4 971
25 5 805
25 6 450
25 7 436
25 8 325
25 9 132
25 10 424
25 11 779
25 13 229
25 14 738
25 15 834
25 16 543
25 17 654
25 18 339
25 19 369
25 23 861
25 24 349
25 25 882
25 26 188
25 27 685
25 28 660
25 29 38
25 30 745
25 32 136
25 34 611
25 35 33
25 36 948
25 37 805
25 38 271
25 39 575
25 40 322
25 41 262
25 42 279
25 43 971
25 44 839
25 45 753
25 48 646
25 49 814
25 50 101
25 51 959
25 52 858
25 53 452
25 54 353
25 55 586
25 56 185
25 57 129
25 58 503
25 59 304
25 61 481
25 62 95
25 64 255
25 65 786
25 66 975
25 67 57
25 68 12
25 70 441
25 73 741
25 74 407
25 75 659
25 76 811
25 77 486
25 78 348
25 79 668
25 80 894
25 81 235
25 84 364
25 85 82
25 86 811
25 87 836
25 89 111
25 90 955
25 91 578
25 92 935
25 93 833
25 95 556
25 96 116
25 97 95
25 99 799
26 0 476
26 2 511
26 4 93
26 6 643
26 7 349
26 9 466
26 10 227
26 11 753
26 12 707
26 13 244
26 15 955
26 16 494
26 17 849
26 18 926
26 19 791
26 21 923
26 23 147
26 25 695
26 26 985
26 27 506
26 30 935
26 31 419
26 32 766
26 33 379
26 34 609
26 35 187
26 36 229
26 38 995
26 39 89
26 40 889
26 41 232
26 42 90
26 43 823
26 44 469
26 45 327
26 46 464
26 48 149
26 49 333
26 50 98
26 52 582
26 53 960
26 54 762
26 56 62
26 57 724
26 58 166
26 59 921
26 60 816
26 61 815
26 62 507
26 63 735
26 64 120
26 65 182
26 66 655
26 67 64
26 68 593
26 69 361
26 70 884
26 72 517
26 73 73
26 74 468
26 75 842
26 76 701
26 77 606
26 78 798
26 79 146
26 80 446
26 82 134
26 83 390
26 84 931
26 85 960
26 86 776
26 89 416
26 90 698
26 91 263
26 92 329
26 93 200
26 94 303
26 95 763
26 96 602
26 97 708
26 98 609
27 0 930
27 1 521
27 2 189
27 3 944
27 4 62
27 5 52
27 6 690
27 7 154
27 8 314
27 9 291
27 11 593
27 12 642
27 13 882
27 14 726
27 16 681
27 18 559
27 19 658
27 20 9
27 22 845
27 23 179
27 25 871
27 26 928
27 27 480
27 29 741
27 30 994
27 31 271
27 32 498
27 33 768
27 34 748
27 36 300
27 37 468
27 38 433
27 39 196
27 40 464
27 41 836
27 42 735
27 43 912
27 44 994
27 45 198
27 46 571
27 47 691
27 49 982
27 50 703
27 51 694
27 52 455
27 53 21
27 54 812
27 55 925
27 56 583
27 57 734
27 58 13
27 59 131
27 60 0
27 61 632
27 62 732
27 64 330
27 66 400
27 68 67
27 69 167
27 70 138
27 71 388
27 72 121
27 73 963
27 74 509
27 75 355
27 76 869
27 77 853
27 78 320
27 79 249
27 81 465
27 82 747
27 83 11
27 84 914
27 85 440
27 86 676
27 87 873
27 88 578
27 89 499
27 90 977
27 91 635
27 92 137
27 93 594
27 94 935
27 95 364
27 96 527
27 99 72
28 0 276
28 1 568
28 2 543
28 3 685
28 4 216
28 5 951
28 6 553
28 8 788
28 11 742
28 13 746
28 15 790
28 16 921
28 17 506
28 18 989
28 19 577
28 20 428
28 21 397
28 22 104
28 23 909
28 24 661
28 25 337
28 26 37
28 27 473
28 28 503
28 29 700
28 30 900
28 31 176
28 32 195
28 33 767
28 34 592
28 35 836
28 36 912
28 37 647
28 38 509
28 39 257
28 40 728
28 41 754
28 42 914
28 43 236
28 44 77
28 45 742
28 46 748
28 47 318
28 48 539
28 49 767
28 50 635
28 51 731
28 52 510
28 53 205
28 54 549
28 55 719
28 57 410
28 58 598
28 59 729
28 60 74
28 61 736
28 62 23
28 63 127
28 64 19
28 65 12
28 67 583
28 68 273
28 69 539
28 70 823
28 71 588
28 73 576
28 74 151
28 75 904
28 76 715
28 77 840
28 79 854
28 81 650
28 82 763
28 83 450
28 84 944
28 85 865
28 86 803
28 87 936
28 88 487
28 89 208
28 90 457
28 91 337
28 92 354
28 93 794
28 94 124
28 95 796
28 96 221
28 97 685
28 99 377
29 1 579
29 2 206
29 4 680
29 5 90
29 6 495
29 7 748
