100 6100
20 30 859
20 34 352
20 37 619
20 38 966
20 41 421
20 43 994
20 44 687
20 45 332
20 46 161
20 48 284
20 49 247
20 50 536
20 53 643
20 55 604
20 56 558
20 57 440
20 58 746
20 61 532
20 62 86
20 65 979
20 66 432
20 67 399
20 69 728
20 72 397
20 73 392
20 74 136
20 76 106
20 80 421
20 81 976
20 82 195
20 83 805
20 84 775
20 85 863
20 87 309
20 88 289
20 89 92
20 91 543
20 92 105
20 93 396
20 94 5
20 95 322
20 96 253
20 97 670
21 0 863
21 1 412
21 3 738
21 5 517
21 6 870
21 8 849
21 9 259
21 10 609
21 11 133
21 12 961
21 14 830
21 15 114
21 16 629
21 18 830
21 20 827
21 21 151
21 22 245
21 24 638
21 28 107
21 30 815
21 32 73
21 33 227
21 34 551
21 36 362
21 37 954
21 38 302
21 39 203
21 40 902
21 41 415
21 43 210
21 45 304
21 48 476
21 49 175
21 51 647
21 53 990
21 54 895
21 56 462
21 58 617
21 61 469
21 62 258
21 63 175
21 65 481
21 67 538
21 68 120
21 70 9
21 71 483
21 72 994
21 73 591
21 74 97
21 76 818
21 78 885
21 79 34
21 80 693
21 82 332
21 83 708
21 84 724
21 85 171
21 86 913
21 88 2
21 90 187
21 93 347
21 97 927
21 99 892
22 0 379
22 2 21
22 3 456
22 7 628
22 10 262
22 11 101
22 12 624
22 13 869
22 14 824
22 15 747
22 17 818
22 18 422
22 20 712
22 21 914
22 22 95
22 23 62
22 25 531
22 26 252
22 28 268
22 29 847
22 30 841
22 32 300
22 37 827
22 39 794
22 41 999
22 42 18
22 43 122
22 44 911
22 46 839
22 47 588
22 48 544
22 50 89
22 51 191
22 54 616
22 55 348
22 57 870
22 59 144
22 60 284
22 64 522
22 66 287
22 67 725
22 70 654
22 71 719
22 72 444
22 73 987
22 74 448
22 76 27
22 77 465
22 79 443
22 80 882
22 81 182
22 82 249
22 84 660
22 85 83
22 87 676
22 88 167
22 90 69
22 92 752
22 93 289
22 95 657
22 96 197
22 99 52
23 0 617
23 1 636
23 4 126
23 5 776
23 7 997
23 8 262
23 10 729
23 11 601
23 12 811
23 13 817
23 14 758
23 17 209
23 18 71
23 19 441
23 21 646
23 23 591
23 24 521
23 27 109
23 28 938
23 29 526
23 30 452
23 31 803
23 32 403
23 33 916
23 34 739
23 35 267
23 37 361
23 38 982
23 39 750
23 40 489
23 41 889
23 43 77
23 44 530
23 49 902
23 50 616
23 51 798
23 53 850
23 54 120
23 55 87
23 56 280
23 57 484
23 59 992
23 62 741
23 64 589
23 65 287
23 66 441
23 67 991
23 68 391
23 69 107
23 70 942
23 71 967
23 73 954
23 76 154
23 77 491
23 78 532
23 80 950
23 82 400
23 86 392
23 87 351
23 89 224
23 90 702
23 92 982
23 95 754
23 96 82
23 97 100
23 98 803
23 99 510
24 0 913
24 1 192
24 4 845
24 6 341
24 7 26
24 8 184
24 11 38
24 14 221
24 16 546
24 18 982
24 19 493
24 20 750
24 23 812
24 24 661
24 26 279
24 29 605
24 30 891
24 32 343
24 33 257
24 34 423
24 36 898
24 37 199
24 39 569
24 40 193
24 41 638
24 42 725
24 43 171
24 44 874
24 46 821
24 47 744
24 48 878
24 49 253
24 50 103
24 51 120
24 52 24
24 54 723
24 55 812
24 62 444
24 63 205
24 64 396
24 66 637
24 69 144
24 70 33
24 73 74
24 75 671
24 76 996
24 78 594
24 80 630
24 82 602
24 84 954
24 85 398
24 86 516
24 88 695
24 89 938
24 91 31
24 92 26
24 93 94
24 94 429
24 95 213
24 96 196
24 97 670
24 98 750
25 0 303
25 2 466
25 4 566
25 5 222
25 6 937
25 7 634
25 8 20
25 11 513
25 12 294
25 13 928
25 16 455
25 18 119
25 20 230
25 21 311
25 22 911
25 23 504
25 25 159
25 26 889
25 27 141
25 28 379
25 31 874
25 33 771
25 35 245
25 36 886
25 37 30
25 39 610
25 41 765
25 44 317
25 46 933
25 47 92
25 48 461
25 49 601
25 52 458
25 53 951
25 56 891
25 57 808
25 58 478
25 59 189
25 63 731
25 64 782
25 65 688
25 68 824
25 69 951
25 70 843
25 71 89
25 74 278
25 76 429
25 79 274
25 82 425
25 83 766
25 84 737
25 85 587
25 86 309
25 87 648
25 90 477
25 91 656
25 92 629
25 96 551
25 97 36
25 98 798
25 99 992
26 0 89
26 1 166
26 3 10
26 4 289
26 6 344
26 7 269
26 12 746
26 15 538
26 16 757
26 18 504
26 20 700
26 22 79
26 26 440
26 29 360
26 30 752
26 34 932
26 35 610
26 36 174
26 37 672
26 38 299
26 39 145
26 40 158
26 42 58
26 43 935
26 44 390
26 47 393
26 48 504
26 49 383
26 52 148
26 54 807
26 56 349
26 57 292
26 59 345
26 60 584
26 61 757
26 62 327
26 65 500
26 66 465
26 67 831
26 68 713
26 69 157
26 70 249
26 71 650
26 72 90
26 73 722
26 75 143
26 76 832
26 77 692
26 78 667
26 80 724
26 81 284
26 86 958
26 87 723
26 88 484
26 91 155
26 92 478
26 93 871
26 94 271
26 96 461
26 97 204
26 99 748
27 0 216
27 3 597
27 5 881
27 8 696
27 9 949
27 14 902
27 16 452
27 18 868
27 21 280
27 22 171
27 23 429
27 24 30
27 25 916
27 29 840
27 30 836
27 35 45
27 36 919
27 38 116
27 39 174
27 40 48
27 41 352
27 42 609
27 45 636
27 46 905
27 47 608
27 51 482
27 58 643
27 59 849
27 64 496
27 71 994
27 72 127
27 75 43
27 76 503
27 77 553
27 80 279
27 81 817
27 83 366
27 85 653
27 86 30
27 87 148
27 90 319
27 91 317
27 92 671
27 93 508
27 94 737
27 97 868
27 98 979
28 0 516
28 1 299
28 2 77
28 4 828
28 8 978
28 10 625
28 11 298
28 13 443
28 14 2
28 16 153
28 17 656
28 18 650
28 19 462
28 20 478
28 21 177
28 22 373
28 23 722
28 24 740
28 25 682
28 26 809
28 28 154
28 29 83
28 30 911
28 31 595
28 32 989
28 33 167
28 34 66
28 35 612
28 37 275
28 38 625
28 39 581
28 41 838
28 43 239
28 44 752
28 46 374
28 47 947
28 50 676
28 51 614
28 52 514
28 53 348
28 55 238
28 57 467
28 58 59
28 59 75
28 64 404
28 65 22
28 66 473
28 67 888
28 68 592
28 70 81
28 71 537
28 73 554
28 74 24
28 76 254
28 78 239
28 80 609
28 81 774
28 82 52
28 83 145
28 84 473
28 85 254
28 88 529
28 89 49
28 92 711
28 93 46
28 94 375
29 0 133
29 1 706
29 2 24
29 3 702
29 4 148
29 5 49
29 6 88
29 8 926
29 9 809
29 10 398
29 11 668
29 13 422
29 14 725
29 15 740
29 18 619
29 19 390
29 23 428
29 24 396
29 25 790
29 26 574
29 28 212
29 30 478
29 31 512
29 33 705
29 34 821
29 35 512
29 36 154
29 37 253
29 39 458
29 40 377
29 42 805
29 43 885
29 44 334
29 49 369
29 50 981
29 54 916
29 55 714
29 56 295
29 60 818
29 61 93
29 62 49
29 63 169
29 64 317
29 65 548
29 66 296
29 67 372
29 70 273
29 71 384
29 73 419
29 74 147
29 78 114
29 81 916
29 82 532
29 83 612
29 86 759
29 87 739
29 88 338
29 89 790
29 91 995
29 95 978
29 97 543
30 0 219
30 1 877
30 4 884
30 5 842
30 6 906
30 7 182
30 10 245
30 11 243
30 12 963
30 13 232
30 14 121
30 15 531
30 16 215
30 18 189
30 19 351
30 21 610
30 24 351
30 26 965
30 28 555
30 29 744
30 32 625
30 38 651
30 39 32
30 41 895
30 43 206
30 45 825
30 46 361
30 47 143
30 51 610
30 52 485
30 54 225
30 55 612
30 56 234
30 57 779
30 58 850
30 59 186
30 60 176
30 62 160
30 63 440
30 65 983
30 66 341
30 67 496
30 68 873
30 69 752
30 70 939
30 71 226
30 72 518
30 74 961
30 75 869
30 77 808
30 78 981
30 79 175
30 81 791
30 83 739
30 85 423
30 87 357
30 90 322
30 91 35
30 93 898
30 96 560
30 97 928
30 98 662
31 0 106
31 1 929
31 3 158
31 5 627
31 6 739
31 7 265
31 9 513
31 10 931
31 11 509
31 15 358
31 16 883
31 17 18
31 19 152
31 21 200
31 22 611
31 23 916
31 24 625
31 25 86
31 27 481
31 28 84
31 29 41
31 32 676
31 34 849
31 35 404
31 36 416
31 37 253
31 38 763
31 40 147
31 41 751
31 43 384
31 45 441
31 49 506
31 52 101
31 53 174
31 56 321
31 57 742
31 58 482
31 59 298
31 61 171
31 62 265
31 63 184
31 64 353
31 66 272
31 67 111
31 68 193
31 69 955
31 70 362
31 71 405
31 72 444
31 74 107
31 75 754
31 77 446
31 78 278
31 79 57
31 80 53
31 81 890
31 82 153
31 85 558
31 88 100
31 90 210
31 91 374
31 95 676
31 96 986
31 98 78
31 99 847
32 0 157
32 1 440
32 2 559
32 3 552
32 5 386
32 8 736
32 9 560
32 10 841
32 12 666
32 15 318
32 16 932
32 17 699
32 18 196
32 19 131
32 21 582
32 23 524
32 24 350
32 26 273
32 27 555
32 28 238
32 29 750
32 30 126
32 33 907
32 35 774
32 37 180
32 38 278
32 39 537
32 41 452
32 44 863
32 45 683
32 47 276
32 49 170
32 50 493
32 51 906
32 54 809
32 55 186
32 59 723
32 60 229
32 61 993
32 62 720
32 65 504
32 67 6
32 68 546
32 69 417
32 70 153
32 74 597
32 75 155
32 76 214
32 77 249
32 78 134
32 80 868
32 81 347
32 82 141
32 84 60
32 85 460
32 88 644
32 90 846
32 91 270
32 93 268
32 94 61
32 96 779
32 97 580
32 99 1
33 0 350
33 1 483
33 3 15
33 4 784
33 5 321
33 6 770
33 7 163
33 8 578
33 10 105
33 11 642
33 12 855
33 13 694
33 17 760
33 19 690
33 20 200
33 21 632
33 22 353
33 24 691
33 25 32
33 31 760
33 33 593
33 34 269
33 35 285
33 37 346
33 38 629
33 39 958
33 41 227
33 42 590
33 45 736
33 46 426
33 48 775
33 49 711
33 51 724
33 56 858
33 59 936
33 66 300
33 67 342
33 68 425
33 70 453
33 71 586
33 72 14
33 73 85
33 76 522
33 77 426
33 78 10
33 79 777
33 81 780
33 82 32
33 83 976
33 84 565
33 85 157
33 87 491
33 89 109
33 91 773
33 92 340
33 95 554
33 96 92
33 97 210
33 98 427
33 99 974
34 0 182
34 1 105
34 3 279
34 4 983
34 7 34
34 8 817
34 9 35
34 10 589
34 11 263
34 12 332
34 15 194
34 16 499
34 17 469
34 19 748
34 20 156
34 21 906
34 24 352
34 25 677
34 26 848
34 27 56
34 29 671
34 30 544
34 31 920
34 32 42
34 36 670
34 38 882
34 40 279
34 41 826
34 42 297
34 49 58
34 50 276
34 56 562
34 57 256
34 59 319
34 60 705
34 61 250
34 62 740
34 63 609
34 65 197
34 67 734
34 70 930
34 73 157
34 74 843
34 76 541
34 77 967
34 79 934
34 80 449
34 83 897
34 86 281
34 87 771
34 90 901
34 92 770
34 94 672
34 96 190
34 97 623
34 98 928
35 0 0
35 4 753
35 6 404
35 7 593
35 8 723
35 9 306
35 10 692
35 11 745
35 14 422
35 15 662
35 17 274
35 18 529
35 19 767
35 20 596
35 21 698
35 22 874
35 23 914
35 25 506
35 26 467
35 27 93
35 28 709
35 29 9
35 30 547
35 31 248
35 32 715
35 33 194
35 34 322
35 36 309
35 37 764
35 39 344
35 40 735
35 41 730
35 42 144
35 44 96
35 45 212
35 46 35
35 47 567
35 48 815
35 49 180
35 50 341
35 51 565
35 54 58
35 55 0
35 56 513
35 58 472
35 59 945
35 61 167
35 62 764
35 63 567
35 64 976
35 65 236
35 66 742
35 69 680
35 71 77
35 73 153
35 74 801
35 75 924
35 76 173
35 78 989
35 79 565
35 80 607
35 82 951
35 83 547
35 89 820
35 91 132
35 92 691
35 93 238
35 94 858
35 97 509
35 98 763
35 99 881
36 0 525
36 1 654
36 2 719
36 4 291
36 10 140
36 11 669
36 12 69
36 13 786
36 14 494
36 16 442
36 17 14
36 18 702
36 19 924
36 20 591
36 23 170
36 25 758
36 26 62
36 27 797
36 28 217
36 29 548
36 31 296
36 33 10
36 34 306
36 35 63
36 36 298
36 37 236
36 38 114
36 39 98
36 40 512
36 41 613
36 42 2
36 43 189
36 44 832
36 45 109
36 46 226
36 47 62
36 48 523
36 49 510
36 52 193
36 53 491
36 60 302
36 64 59
36 65 514
36 66 555
36 67 720
36 70 982
36 74 827
36 76 231
36 77 251
36 78 862
36 80 777
36 81 993
36 83 451
36 84 646
36 90 800
36 91 428
36 92 278
36 93 424
36 94 727
36 96 977
36 98 296
36 99 509
37 0 445
37 2 25
37 3 272
37 5 710
37 8 536
37 9 170
37 11 443
37 14 717
37 16 182
37 17 837
37 20 123
37 21 787
37 23 993
37 26 218
37 27 524
37 29 988
37 30 550
37 32 239
37 33 7
37 34 453
37 36 749
37 37 182
37 38 313
37 39 98
37 40 683
37 41 366
37 42 616
37 44 637
37 47 462
37 49 667
37 50 993
37 51 726
37 52 903
37 53 843
37 55 278
37 57 142
37 58 214
37 59 977
37 60 199
37 63 461
37 64 305
37 65 632
37 67 76
37 68 794
37 70 660
37 71 999
37 74 273
37 75 495
37 76 976
37 78 624
37 81 403
37 82 906
37 84 748
37 85 884
37 89 683
37 90 819
37 92 299
37 94 797
37 95 942
37 96 595
37 97 178
37 98 649
38 0 627
38 2 649
38 3 910
38 4 351
