200 32200
1 47 406
1 48 631
1 49 412
1 50 729
1 51 892
1 52 413
1 55 874
1 56 498
1 57 400
1 58 805
1 59 467
1 60 532
1 62 751
1 63 918
1 64 700
1 65 364
1 66 402
1 68 282
1 69 119
1 70 307
1 71 34
1 73 687
1 74 695
1 76 919
1 78 966
1 79 847
1 80 339
1 81 40
1 84 868
1 85 13
1 86 733
1 88 700
1 89 875
1 90 76
1 91 588
1 92 655
1 94 546
1 95 484
1 96 787
1 97 22
1 98 400
1 99 424
1 100 325
1 101 364
1 102 246
1 103 404
1 105 637
1 106 984
1 107 718
1 108 433
1 109 228
1 110 865
1 111 904
1 112 246
1 113 155
1 114 581
1 115 291
1 116 379
1 117 611
1 118 903
1 119 48
1 120 661
1 121 302
1 123 187
1 127 359
1 128 581
1 129 560
1 130 415
1 131 555
1 132 432
1 133 171
1 134 851
1 135 43
1 136 941
1 137 195
1 138 941
1 139 931
1 140 51
1 141 716
1 142 387
1 145 943
1 146 715
1 148 372
1 149 411
1 150 87
1 151 996
1 153 296
1 154 341
1 157 42
1 158 251
1 159 200
1 160 110
1 161 45
1 162 819
1 163 921
1 164 520
1 165 596
1 166 828
1 167 615
1 168 519
1 169 479
1 172 353
1 173 345
1 174 745
1 175 475
1 176 254
1 177 809
1 178 622
1 179 479
1 180 561
1 181 655
1 182 279
1 184 944
1 185 134
1 186 825
1 187 990
1 189 493
1 190 823
1 191 287
1 192 81
1 193 176
1 194 138
1 196 624
1 197 882
1 198 686
2 0 482
2 1 798
2 2 822
2 3 448
2 4 92
2 5 71
2 6 904
2 7 236
2 8 577
2 9 21
2 11 327
2 12 50
2 13 607
2 14 751
2 15 200
2 16 843
2 17 142
2 18 144
2 19 823
2 20 513
2 21 509
2 22 768
2 23 943
2 24 306
2 25 858
2 26 568
2 27 796
2 29 546
2 30 483
2 31 134
2 32 778
2 33 229
2 35 392
2 36 703
2 37 59
2 38 28
2 39 863
2 40 650
2 41 108
2 42 168
2 43 125
2 45 923
2 46 174
2 47 655
2 49 216
2 50 551
2 51 765
2 53 192
2 54 765
2 55 181
2 56 253
2 58 311
2 59 767
2 60 1
2 62 268
2 63 72
2 64 964
2 66 33
2 67 941
2 68 199
2 69 250
2 70 464
2 72 63
2 73 279
2 74 904
2 75 692
2 76 922
2 77 986
2 78 501
2 79 427
2 81 261
2 82 248
2 83 514
2 84 598
2 85 396
2 86 590
2 87 868
2 88 966
2 89 274
2 90 260
2 91 777
2 92 587
2 93 981
2 96 129
2 98 297
2 100 88
2 101 489
2 102 301
2 103 499
2 104 52
2 105 131
2 106 351
2 107 387
2 108 596
2 109 830
2 110 185
2 111 340
2 112 196
2 114 782
2 115 123
2 117 366
2 118 584
2 121 501
2 122 588
2 123 76
2 124 565
2 125 286
2 126 131
2 127 895
2 129 700
2 130 185
2 131 29
2 132 96
2 134 132
2 136 768
2 137 971
2 138 877
2 139 114
2 140 791
2 141 518
2 144 280
2 145 735
2 146 447
2 147 493
2 148 447
2 149 962
2 150 302
2 151 39
2 152 113
2 153 422
2 154 41
2 155 768
2 156 384
2 157 232
2 158 897
2 159 207
2 160 850
2 164 849
2 168 353
2 170 561
2 171 605
2 172 525
2 173 837
2 174 916
2 175 488
2 176 31
2 177 891
2 178 232
2 179 136
2 180 265
2 183 958
2 185 49
2 186 964
2 187 80
2 188 797
2 189 25
2 190 422
2 191 136
2 192 754
2 194 102
2 195 83
2 197 936
2 198 388
3 0 273
3 1 248
3 2 725
3 3 8
3 4 598
3 5 73
3 6 748
3 7 608
3 9 20
3 11 426
3 12 360
3 13 231
3 14 333
3 15 319
3 16 94
3 17 127
3 18 612
3 19 324
3 21 702
3 24 848
3 25 228
3 26 1
3 27 11
3 29 676
3 30 87
3 31 546
3 32 223
3 33 169
3 34 383
3 35 533
3 36 99
3 37 575
3 38 877
3 39 53
3 40 550
3 41 502
3 42 203
3 43 721
3 44 757
3 45 297
3 46 108
3 48 923
3 50 951
3 51 331
3 52 734
3 53 365
3 54 43
3 55 889
3 56 696
3 57 17
3 59 19
3 60 668
3 61 778
3 62 715
3 63 509
3 65 438
3 66 337
3 67 493
3 68 874
3 69 770
3 70 26
3 72 890
3 73 598
3 74 986
3 75 113
3 78 884
3 79 67
3 80 543
3 81 754
3 82 14
3 83 403
3 84 547
3 85 442
3 87 136
3 88 122
3 89 713
3 91 557
3 93 868
3 95 700
3 96 740
3 98 951
3 99 261
3 100 223
3 101 309
3 102 485
3 104 616
3 105 909
3 106 605
3 107 825
3 109 787
3 110 265
3 111 888
3 112 970
3 115 618
3 116 706
3 117 130
3 118 119
3 119 23
3 120 52
3 121 653
3 122 968
3 124 125
3 126 359
3 127 635
3 128 541
3 129 744
3 131 215
3 132 679
3 133 920
3 134 489
3 135 560
3 137 310
3 139 618
3 140 52
3 141 974
3 142 499
3 143 607
3 144 950
3 145 269
3 148 19
3 151 271
3 152 576
3 153 687
3 154 879
3 155 11
3 156 181
3 157 318
3 158 757
3 159 94
3 160 317
3 161 77
3 162 587
3 163 706
3 164 708
3 165 10
3 166 178
3 167 354
3 168 22
3 169 56
3 170 336
3 171 794
3 172 396
3 173 501
3 174 595
3 175 714
3 176 596
3 177 547
3 179 879
3 181 899
3 182 411
3 183 752
3 185 446
3 186 988
3 187 636
3 188 555
3 189 249
3 190 138
3 191 659
3 192 721
3 193 59
3 194 464
3 196 641
3 197 419
3 198 40
4 0 171
4 3 829
4 4 838
4 5 697
4 6 305
4 7 99
4 8 160
4 9 337
4 11 497
4 13 29
4 14 606
4 15 172
4 16 804
4 17 322
4 18 404
4 19 75
4 20 728
4 21 837
4 22 744
4 23 230
4 24 518
4 26 421
4 27 250
4 28 536
4 29 877
4 31 884
4 34 540
4 35 319
4 37 408
4 38 779
4 39 366
4 40 410
4 41 709
4 42 936
4 44 956
4 45 271
4 46 411
4 47 955
4 49 796
4 50 8
4 51 669
4 52 152
4 53 408
4 54 133
4 55 679
4 56 28
4 57 694
4 58 415
4 59 765
4 61 308
4 62 678
4 63 823
4 64 401
4 65 292
4 66 867
4 67 622
4 68 536
4 70 362
4 71 900
4 72 897
4 73 594
4 74 701
4 75 423
4 77 427
4 78 235
4 79 301
4 80 123
4 81 146
4 82 928
4 84 509
4 86 954
4 88 509
4 90 697
4 92 506
4 94 842
4 95 645
4 96 930
4 97 84
4 98 278
4 99 612
4 100 396
4 101 355
4 102 225
4 105 188
4 106 599
4 107 594
4 108 413
4 109 536
4 110 340
4 111 445
4 112 617
4 113 775
4 114 414
4 117 908
4 118 312
4 119 586
4 122 824
4 123 30
4 124 779
4 125 258
4 126 925
4 130 366
4 131 251
4 132 659
4 133 991
4 135 718
4 136 327
4 137 101
4 138 247
4 139 187
4 141 798
4 142 478
4 144 487
4 145 117
4 147 251
4 148 647
4 149 284
4 150 239
4 151 399
4 153 530
4 154 541
4 155 75
4 156 837
4 158 632
4 160 403
4 161 365
4 162 442
4 163 805
4 164 110
4 166 190
4 167 513
4 168 70
4 170 279
4 171 844
4 173 898
4 174 584
4 176 83
4 178 119
4 181 326
4 183 777
4 186 762
4 187 751
4 188 174
4 189 782
4 190 783
4 191 812
4 192 113
4 194 402
4 195 268
4 196 919
4 197 895
4 198 874
4 199 133
5 0 925
5 1 333
5 2 888
5 3 929
5 4 39
5 6 671
5 7 428
5 9 503
5 10 488
5 11 532
5 12 919
5 14 132
5 15 322
5 16 240
5 18 782
5 20 643
5 21 317
5 22 220
5 23 147
5 24 311
5 25 622
5 26 626
5 27 412
5 28 542
5 30 529
5 31 415
5 33 344
5 35 20
5 36 544
5 37 746
5 38 759
5 39 336
5 40 290
5 41 423
5 42 222
5 45 232
5 47 757
5 48 574
5 49 770
5 50 140
5 52 711
5 53 815
5 54 728
5 56 416
5 57 294
5 58 773
5 59 631
5 60 646
5 61 392
5 62 532
5 63 318
5 64 579
5 65 738
5 66 957
5 68 126
5 69 937
5 70 319
5 71 495
5 73 847
5 74 317
5 76 446
5 77 319
5 79 331
5 80 242
5 81 269
5 82 152
5 83 246
5 84 584
5 85 309
5 86 132
5 87 107
5 89 426
5 90 593
5 91 339
5 92 996
5 93 157
5 94 245
5 95 288
5 97 127
5 98 513
5 99 774
5 100 136
5 101 518
5 102 864
5 103 25
5 105 202
5 106 660
5 107 521
5 109 889
5 110 858
5 111 105
5 113 175
5 115 835
5 116 413
5 117 149
5 119 965
5 120 713
5 121 296
5 122 615
5 124 550
5 125 42
5 126 611
5 127 576
5 128 518
5 129 925
5 130 116
5 132 479
5 133 938
5 134 303
5 135 713
5 136 81
5 137 751
5 138 182
5 139 602
5 140 961
5 141 773
5 142 362
5 143 81
5 144 396
5 145 545
5 146 628
5 147 873
5 148 155
5 149 741
5 152 445
5 153 34
5 154 601
5 155 172
5 156 311
5 157 905
5 158 473
5 159 568
5 160 41
5 161 599
5 162 923
5 164 762
5 166 660
5 167 362
5 168 797
5 169 38
5 170 473
5 172 238
5 174 728
5 177 968
5 178 348
5 180 926
5 181 760
5 182 647
5 184 920
5 187 848
5 188 873
5 190 997
5 191 10
5 192 283
5 193 831
5 194 97
5 195 305
5 198 134
6 0 569
6 1 277
6 2 450
6 3 308
6 4 493
6 6 577
6 7 465
6 9 712
6 10 16
6 11 970
6 12 897
6 13 136
6 15 235
6 16 342
6 23 676
6 24 690
6 26 816
6 27 284
6 28 558
6 29 410
6 30 827
6 31 171
6 32 236
6 33 121
6 35 903
6 36 237
6 37 416
6 38 934
6 40 474
6 41 220
6 42 510
6 44 276
6 45 854
6 47 872
6 48 391
6 50 72
6 51 700
6 52 110
6 53 60
6 55 982
6 56 344
6 57 767
6 59 920
6 60 978
6 64 94
6 65 137
6 66 352
6 67 341
6 69 541
6 70 429
6 71 115
6 72 348
6 73 292
6 74 836
6 75 721
6 76 383
6 77 658
6 78 585
6 79 662
6 81 102
6 82 121
6 83 444
6 84 235
6 85 126
6 86 179
6 87 441
6 88 401
6 89 854
6 90 667
6 91 456
6 92 885
6 93 795
6 95 901
6 96 194
6 97 915
6 98 972
6 99 522
6 100 696
6 101 602
6 102 314
6 103 739
6 104 92
6 105 775
6 106 127
6 109 226
6 110 175
6 111 675
6 113 642
6 115 487
6 116 937
6 117 978
6 118 726
6 119 344
6 120 126
6 121 300
6 122 410
6 123 539
6 124 315
6 126 967
6 128 187
6 129 333
6 130 440
6 131 289
6 132 512
6 133 449
6 135 996
6 136 324
6 137 491
6 138 411
6 140 577
6 141 100
6 142 458
6 143 155
6 145 750
6 147 491
6 148 830
6 149 723
6 150 220
6 151 143
6 153 90
6 154 314
6 155 936
6 156 436
6 157 345
6 158 478
6 159 53
6 160 114
6 161 327
6 163 942
6 164 843
6 165 744
6 166 870
6 167 283
6 168 213
6 169 320
6 173 976
6 174 773
6 176 898
6 177 368
6 178 501
6 179 394
6 180 673
6 181 274
6 182 63
6 183 43
6 184 170
6 185 304
6 186 36
6 187 178
6 188 48
6 189 293
6 190 682
6 191 797
6 193 0
6 194 634
6 196 485
6 197 845
6 199 549
7 0 320
7 1 732
7 2 92
7 3 891
7 4 971
7 5 83
7 6 439
7 7 982
7 8 773
7 9 884
7 11 275
7 12 453
7 14 587
7 15 456
7 16 72
7 17 58
7 18 932
7 19 204
7 20 278
7 21 779
7 22 160
7 23 861
7 24 143
7 25 718
7 26 140
7 27 447
7 28 669
7 29 651
7 32 503
7 33 878
7 34 85
7 35 862
7 36 289
7 37 585
7 38 479
7 39 649
7 41 206
7 42 762
7 43 322
7 44 485
7 45 719
7 46 601
7 47 117
7 48 718
7 49 965
7 50 553
7 52 969
7 53 846
7 54 367
7 55 569
7 56 822
7 58 259
7 59 807
7 60 297
7 61 294
7 63 659
7 68 27
7 69 356
7 71 933
7 72 880
7 73 930
7 74 804
7 75 476
7 76 494
7 78 63
7 79 852
7 81 306
7 82 907
7 83 63
7 84 688
7 85 14
7 86 905
7 87 401
7 88 101
7 89 895
7 90 118
7 91 158
7 92 797
7 93 233
7 94 914
7 95 153
7 97 711
7 98 993
7 99 609
7 100 538
7 101 199
7 102 948
7 103 188
7 104 202
7 105 563
7 106 553
7 107 6
7 108 706
7 109 354
7 110 216
7 111 236
7 112 911
7 113 705
7 114 749
7 115 633
7 116 622
7 117 691
7 118 746
7 119 812
7 120 16
7 121 368
7 122 197
7 124 650
7 125 729
7 127 737
7 128 687
7 129 125
7 130 814
7 132 367
7 133 807
7 134 222
7 136 96
7 137 758
7 138 964
7 139 339
7 140 834
7 141 908
7 143 502
7 144 296
7 145 506
7 146 28
7 147 985
7 149 506
7 150 447
7 151 807
7 152 59
7 155 248
7 156 204
7 157 128
7 158 784
7 159 679
7 160 672
7 161 592
7 162 711
7 163 539
7 164 504
7 165 183
7 166 400
7 167 15
7 168 733
7 169 773
7 170 859
7 171 378
7 172 436
7 173 594
7 174 748
7 175 475
7 176 296
7 178 594
7 179 369
7 180 256
7 181 91
7 182 10
7 184 861
7 185 369
7 186 756
7 188 395
7 189 464
7 190 389
7 193 18
7 194 176
7 195 640
7 196 484
7 197 537
7 198 382
7 199 645
8 0 591
8 2 462
8 3 10
8 5 126
8 6 406
8 7 988
8 8 359
8 9 748
8 10 365
8 11 725
8 12 861
8 14 902
8 15 933
8 16 952
8 18 27
8 19 716
8 20 322
8 21 785
8 22 597
8 23 96
8 24 192
8 25 651
8 26 632
8 27 728
8 28 35
8 29 601
8 30 760
8 31 133
8 32 220
8 34 768
8 35 520
8 36 315
8 37 941
8 38 577
8 39 10
8 40 743
8 42 44
8 43 835
8 44 730
8 46 768
8 48 775
8 49 29
8 50 658
8 51 91
8 54 834
8 55 723
8 56 744
8 57 966
8 58 947
8 59 13
8 60 748
8 61 36
8 62 239
8 65 375
8 66 73
8 67 859
8 68 114
8 69 433
8 71 647
8 72 900
8 73 191
8 74 394
8 75 260
8 76 992
8 77 212
8 78 221
8 80 600
8 81 54
8 83 834
8 85 29
8 86 349
8 88 862
8 89 587
8 90 916
8 91 887
8 92 500
8 93 821
8 94 665
8 96 871
8 97 546
8 98 776
8 99 806
8 101 130
8 102 795
8 103 545
8 104 210
8 105 25
8 106 287
8 108 258
8 109 949
8 110 851
8 111 981
8 112 607
8 114 768
8 115 258
8 116 374
8 117 322
8 118 720
8 119 450
8 120 394
8 121 634
8 122 225
8 123 814
8 124 453
8 125 236
8 126 509
8 127 338
8 130 794
8 131 969
8 133 378
8 134 393
8 135 939
8 136 910
8 137 760
8 138 520
8 139 335
8 141 114
8 142 830
8 143 56
8 144 866
8 145 648
8 146 578
8 147 617
8 148 247
8 151 772
8 152 842
8 153 707
8 154 233
8 155 558
8 156 885
8 157 406
8 158 436
8 159 677
8 160 647
8 161 796
8 163 488
8 164 853
8 166 274
8 167 100
8 168 477
8 169 829
8 171 391
8 172 572
8 173 727
8 176 928
8 178 948
8 179 998
8 180 772
8 182 832
8 183 249
8 184 106
8 185 821
8 186 417
8 187 635
8 188 330
8 189 739
8 190 564
8 192 710
8 193 914
8 194 581
8 195 8
8 196 201
8 197 936
8 198 969
8 199 579
9 0 404
9 1 350
9 4 969
9 5 977
9 8 436
9 9 192
9 10 87
9 11 627
9 12 338
9 13 163
9 14 998
9 16 18
9 17 577
9 18 253
9 19 919
9 20 573
9 22 17
9 25 813
9 26 45
9 28 595
9 29 461
9 31 71
9 33 801
9 34 183
9 36 272
9 39 908
9 40 184
9 42 939
9 43 344
9 44 433
9 45 978
9 46 106
9 47 779
9 48 399
9 49 969
9 50 392
9 51 475
9 52 7
9 53 52
9 54 198
9 55 661
9 56 768
9 57 428
9 58 676
9 60 158
9 61 408
9 63 974
9 65 383
9 66 786
9 67 844
9 68 327
9 70 623
9 73 706
9 74 721
9 75 997
9 76 952
9 77 753
9 78 929
9 79 871
9 80 276
9 81 271
9 83 425
9 86 696
9 87 218
9 89 919
9 90 916
9 91 30
9 92 550
9 93 807
9 94 251
9 95 740
9 96 951
9 98 192
9 99 811
9 100 434
9 102 751
9 104 251
9 105 400
9 108 907
9 109 492
9 110 869
9 111 742
9 112 652
9 113 626
9 115 186
9 116 124
9 117 760
9 119 760
9 120 446
9 121 690
9 122 135
9 123 585
9 124 83
9 125 524
9 126 262
9 128 839
9 129 544
9 130 138
9 131 167
9 132 145
9 133 222
9 134 841
9 135 294
9 136 89
9 137 160
9 138 800
9 139 10
9 140 274
9 141 280
9 143 957
9 144 982
9 145 640
9 146 774
9 147 756
9 149 239
9 151 627
9 152 138
9 153 927
9 154 494
9 155 307
9 156 155
9 157 416
9 158 168
9 159 304
9 160 963
9 161 54
9 162 651
9 165 571
9 166 994
9 167 915
9 168 472
9 170 237
9 171 716
9 172 586
9 173 456
9 174 31
9 175 173
9 176 160
9 177 349
9 178 447
9 182 203
9 183 300
9 184 394
9 185 808
9 186 346
9 187 650
9 188 28
9 189 292
9 190 504
9 191 563
9 193 689
9 194 576
9 195 91
9 197 85
9 198 941
9 199 866
10 0 49
10 1 163
10 3 155
10 5 343
10 6 399
10 7 870
10 8 939
10 9 627
10 10 720
10 12 322
10 13 342
10 14 569
10 16 37
10 19 627
10 21 138
10 22 647
10 23 92
10 25 665
10 26 367
10 27 668
10 28 9
10 29 758
10 30 223
10 31 331
10 32 769
10 33 816
10 35 132
10 38 87
10 39 456
10 41 399
10 42 949
10 44 783
10 45 162
10 46 286
10 47 192
10 48 977
10 49 321
10 50 685
10 51 768
10 52 888
10 53 791
10 54 9
10 56 718
10 57 114
10 58 586
10 59 989
10 60 161
10 63 461
10 65 941
10 66 507
10 67 420
10 69 355
10 71 310
10 74 412
10 75 450
10 76 19
10 77 275
10 78 364
10 79 126
10 80 262
10 81 416
10 85 207
10 86 90
10 87 330
10 88 210
10 89 275
10 90 115
10 91 972
10 92 772
10 93 494
10 94 870
10 95 706
10 96 185
10 98 877
10 100 714
10 101 520
10 102 185
10 104 710
10 105 1
10 107 961
10 108 208
10 109 816
10 110 78
10 112 112
10 113 649
10 114 921
10 115 565
10 116 353
10 117 818
10 118 262
10 119 895
10 120 53
10 121 601
10 122 132
10 123 334
10 124 667
10 125 7
10 126 731
10 129 423
10 130 399
10 131 469
10 132 844
10 133 843
10 134 18
10 136 921
10 139 708
10 142 176
10 143 282
10 145 134
10 146 881
10 147 195
10 148 832
10 149 641
10 150 891
10 151 980
10 154 11
10 156 157
10 157 794
10 159 959
10 160 879
10 161 949
10 162 722
10 163 462
10 164 778
10 165 782
10 166 455
10 167 252
10 168 684
10 169 661
10 170 363
10 171 495
10 172 5
10 173 151
10 177 65
10 178 741
10 181 797
10 182 2
10 183 261
10 184 956
10 185 546
10 186 323
10 187 424
10 188 581
10 189 554
10 192 161
10 193 411
10 194 825
10 195 245
10 197 707
10 198 590
11 2 499
11 3 999
11 5 697
11 6 363
11 8 639
11 9 403
11 10 289
11 11 466
11 12 934
11 13 890
11 14 697
11 15 96
11 16 87
11 17 16
11 19 742
11 20 758
11 21 833
11 22 77
11 24 957
11 25 983
11 26 190
11 27 463
11 28 838
11 29 140
11 30 941
11 31 146
11 32 901
11 33 725
11 34 410
11 35 688
11 37 574
11 38 505
11 40 763
11 41 787
11 42 284
11 43 321
11 44 399
11 45 438
11 46 814
11 47 440
11 48 427
11 50 401
11 51 945
11 53 355
11 54 443
11 55 119
11 56 602
11 57 406
11 59 855
11 60 742
11 61 694
11 62 496
11 63 514
11 65 116
11 66 809
11 67 102
11 69 60
11 73 82
11 74 457
11 75 545
11 77 152
11 78 659
11 79 622
11 80 365
11 82 283
11 83 290
11 84 604
11 86 612
11 87 504
11 89 478
11 90 660
11 92 155
11 93 693
11 94 522
11 96 247
11 97 135
11 98 452
11 99 641
11 100 461
11 102 991
11 103 163
11 104 881
11 105 864
11 106 700
11 107 940
11 108 484
11 110 133
11 111 613
11 112 50
11 113 819
11 114 117
11 116 734
11 117 898
11 118 824
11 119 98
11 121 485
11 122 814
11 123 742
11 124 174
11 125 673
11 126 183
11 127 330
11 128 792
11 129 917
11 130 447
11 131 466
11 132 217
11 133 262
11 134 811
11 135 689
11 137 610
11 139 875
11 140 542
11 141 133
11 143 136
11 145 297
11 146 48
11 147 893
11 148 693
11 149 582
11 150 152
11 151 811
11 152 121
11 153 21
11 154 956
11 155 715
11 156 924
11 157 868
11 158 863
11 159 388
11 160 766
11 161 393
11 162 119
11 163 293
11 165 591
11 166 120
11 167 689
11 168 766
11 169 671
11 170 504
11 171 306
11 172 953
11 173 243
11 174 538
11 175 0
11 177 418
11 178 710
11 179 180
11 182 923
11 183 621
11 184 741
11 185 164
11 186 144
11 187 437
11 190 791
11 191 605
11 192 899
11 193 471
11 195 451
11 197 183
11 198 943
12 0 66
12 2 476
12 3 885
12 4 538
12 5 563
12 6 420
12 7 248
12 8 190
12 9 1
12 10 174
12 11 196
12 12 308
12 13 446
12 14 647
12 15 18
12 16 397
12 17 70
12 18 479
12 19 637
12 20 989
12 21 482
12 23 514
12 24 729
12 25 689
12 26 691
12 27 580
12 28 749
12 31 549
12 32 189
12 33 434
12 34 458
12 35 354
12 36 195
12 37 890
12 38 783
12 39 203
12 40 673
12 41 296
12 42 987
12 44 647
12 46 314
12 48 833
12 49 968
12 52 471
12 54 960
12 55 759
12 56 687
12 57 666
12 59 150
12 60 725
12 61 131
12 62 745
12 63 439
12 64 484
12 66 358
12 68 860
12 69 350
12 70 31
12 72 662
12 73 247
12 74 900
12 75 416
12 77 232
12 78 923
12 79 56
12 80 908
12 81 588
12 82 382
12 85 700
12 86 877
12 87 940
12 89 164
12 90 525
12 91 619
12 92 220
12 93 199
12 94 341
12 95 365
12 96 381
12 97 32
12 98 627
12 99 163
12 100 302
12 101 489
12 102 701
12 103 346
12 104 704
12 105 405
12 106 500
12 108 451
12 109 629
12 112 467
12 113 481
12 114 431
12 115 132
12 116 931
12 117 889
12 118 995
12 119 774
12 120 828
12 121 287
12 122 246
12 123 574
12 124 721
12 125 114
12 126 821
12 127 0
12 128 942
12 129 394
12 130 496
12 131 217
12 132 22
12 133 488
12 134 150
12 135 904
12 136 444
12 137 720
12 138 753
12 139 339
12 140 27
12 142 857
12 143 14
12 144 966
12 145 395
12 146 605
12 147 724
12 150 620
12 151 280
12 152 898
12 153 436
12 156 603
12 157 602
12 158 664
12 159 773
12 160 221
12 161 162
12 162 116
12 163 271
12 164 89
12 165 30
12 167 399
12 170 62
12 171 650
12 172 770
12 173 505
12 174 193
12 175 429
12 176 242
12 177 551
12 178 509
12 179 254
12 181 767
12 182 240
12 183 963
12 184 363
12 185 397
12 187 249
12 188 935
12 189 7
12 191 305
12 192 196
12 193 726
12 194 770
12 195 646
12 196 197
12 197 506
12 198 469
13 0 450
13 1 269
13 2 819
13 3 845
13 4 817
13 5 30
13 6 105
13 7 709
13 8 562
13 9 834
13 10 194
13 11 471
13 12 478
13 13 16
13 14 892
13 15 636
13 16 52
13 17 111
13 18 28
13 19 925
13 20 842
13 21 458
13 22 480
13 23 415
13 24 98
13 25 73
13 26 861
13 27 795
13 28 192
13 29 55
13 30 286
13 31 910
13 32 585
13 33 275
13 34 998
13 36 187
13 37 512
13 38 987
13 39 74
13 40 950
13 41 782
13 42 975
13 43 72
13 44 315
13 45 943
13 46 5
13 47 173
13 48 829
13 49 827
13 53 943
13 54 795
13 55 639
13 56 33
13 59 963
13 60 453
13 61 631
13 62 421
13 63 6
13 64 596
13 67 73
13 68 891
13 70 156
13 71 966
13 72 931
13 73 123
13 74 962
13 75 685
13 76 689
13 77 355
13 78 0
13 80 586
13 81 571
13 82 252
13 83 449
13 84 372
13 85 146
13 86 559
13 87 234
13 88 937
13 89 148
13 92 674
13 93 817
13 94 269
13 95 433
13 97 309
13 98 698
13 99 364
13 100 9
13 101 785
13 104 848
13 105 112
13 106 657
13 108 7
13 109 116
13 110 884
13 111 317
13 112 44
13 113 864
13 114 755
13 115 314
13 116 83
13 118 904
13 119 544
13 120 230
13 122 886
13 123 626
13 124 254
13 125 174
13 127 40
13 129 442
13 130 318
13 131 91
13 132 464
13 133 661
13 134 128
13 135 917
13 137 270
13 139 341
13 140 959
13 141 848
13 142 938
13 144 223
13 145 710
13 147 388
13 148 250
13 149 89
13 150 345
13 153 869
13 154 523
13 155 414
13 157 907
13 158 475
13 159 204
13 160 207
13 161 140
13 162 811
13 165 134
13 166 346
13 167 558
13 168 409
13 171 775
13 172 40
13 173 90
13 174 820
13 176 215
13 177 998
13 179 600
13 181 572
13 182 317
13 183 813
13 184 494
13 185 264
13 187 614
13 188 395
13 189 128
13 190 829
13 191 888
13 192 881
13 193 940
13 194 633
13 196 944
13 197 62
14 1 360
14 3 176
14 4 360
14 5 812
14 6 784
14 7 510
14 8 943
14 9 233
14 10 932
14 11 483
14 12 864
14 14 774
14 15 675
14 17 669
14 18 108
14 19 308
14 23 831
14 25 223
14 26 221
14 27 452
14 29 523
14 30 743
14 31 682
14 32 421
14 35 171
14 36 577
14 39 691
14 40 80
14 41 755
14 42 540
14 43 514
14 45 69
14 46 253
14 47 371
14 48 948
14 50 797
14 51 93
14 52 499
14 54 94
14 55 255
14 57 731
14 58 640
14 59 291
14 60 874
14 62 643
14 63 705
14 64 824
14 65 983
14 66 841
14 68 113
14 69 546
14 70 598
14 71 701
14 72 997
14 73 570
14 74 789
14 75 668
14 76 117
14 77 838
14 78 239
14 79 189
14 80 4
14 81 286
14 82 356
14 83 539
14 84 482
14 85 894
14 86 450
14 87 447
14 88 743
14 89 410
14 90 818
14 91 226
14 92 61
14 94 20
14 95 721
14 96 720
14 97 889
14 98 694
